frame,Fish1_P1_x,Fish1_P1_y,Fish1_P2_x,Fish1_P2_y,Fish1_P3_x,Fish1_P3_y,Fish1_P4_x,Fish1_P4_y,Fish1_P5_x,Fish1_P5_y,Fish2_P1_x,Fish2_P1_y,Fish2_P2_x,Fish2_P2_y,Fish2_P3_x,Fish2_P3_y,Fish2_P4_x,Fish2_P4_y,Fish2_P5_x,Fish2_P5_y,Fish3_P1_x,Fish3_P1_y,Fish3_P2_x,Fish3_P2_y,Fish3_P3_x,Fish3_P3_y,Fish3_P4_x,Fish3_P4_y,Fish3_P5_x,Fish3_P5_y,Fish4_P1_x,Fish4_P1_y,Fish4_P2_x,Fish4_P2_y,Fish4_P3_x,Fish4_P3_y,Fish4_P4_x,Fish4_P4_y,Fish4_P5_x,Fish4_P5_y
46,585.775024414062,895.135009765625,652.549011230469,896.379028320312,805.557983398438,904.64599609375,922.806030273438,883.651977539062,973.526000976562,900.945983886719,1211.5439453125,681.739990234375,1278.07897949219,679.77001953125,1407.82104492188,725.164978027344,1496.31701660156,764.359008789062,1549.96105957031,755.859008789062,1149.50305175781,881.356994628906,1232.51000976562,884.088989257812,1398.48999023438,861.424011230469,1511.30895996094,886.406005859375,1570.51794433594,909.257019042969,541.801025390625,476.040008544922,609.64501953125,484.683013916016,750.9580078125,501.651000976562,847.221008300781,497.970001220703,893.185974121094,509.670989990234
47,584.533996582031,894.549987792969,651.495971679688,896.6240234375,805.065979003906,906.341003417969,922.109008789062,882.148986816406,974.143981933594,894.286010742188,1211.11596679688,686.070983886719,1277.13598632812,680.549011230469,1406.47497558594,720.218994140625,1494.02600097656,764.841979980469,1548.80004882812,760.893005371094,1150.94299316406,881.809997558594,1232.97204589844,884.632019042969,1398.74694824219,860.961975097656,1516.82702636719,888.515014648438,1569.73303222656,911.159973144531,542.0830078125,475.286987304688,609.43701171875,484.016998291016,749.875,501.847991943359,846.551025390625,497.549987792969,893.426025390625,505.4580078125
48,580.697998046875,891.14697265625,649.731994628906,896.010986328125,804.203979492188,907.947021484375,920.197021484375,881.422973632812,973.851989746094,884.961975097656,1209.23706054688,690.961975097656,1276.07495117188,680.801025390625,1405.0419921875,715.335998535156,1493.0439453125,764.872985839844,1544.15100097656,769.223999023438,1151.19702148438,882.018005371094,1233.75805664062,884.531982421875,1399.79602050781,860.703979492188,1523.32299804688,889.192016601562,1567.84399414062,912.815979003906,542.260009765625,474.864013671875,609.715026855469,483.614990234375,750.880004882812,501.936004638672,846.883972167969,497.153991699219,895.309997558594,502.296997070312
49,585.070983886719,890.200012207031,652.315002441406,895.60302734375,803.242004394531,909.491027832031,919.851013183594,880.405029296875,972.348022460938,879.010009765625,1208.93896484375,696.328979492188,1273.99401855469,681.572021484375,1405.15600585938,709.620971679688,1489.69995117188,765.822998046875,1542.78698730469,770.611999511719,1151.86303710938,882.065979003906,1233.64001464844,883.547973632812,1400.04296875,860.89599609375,1528.09301757812,889.200988769531,1565.63500976562,912.361022949219,542.244995117188,473.648010253906,609.869995117188,483.716003417969,751.2490234375,501.807006835938,847.508972167969,496.832000732422,895.744018554688,499.363006591797
50,577.966003417969,889.426025390625,652.296020507812,895.408996582031,802.671997070312,910.036987304688,918.544006347656,881.758972167969,969.492980957031,874.911010742188,1208.89099121094,699.252990722656,1269.87805175781,682.909973144531,1402.88793945312,703.893005371094,1484.751953125,764.598022460938,1537.28198242188,775.697021484375,1151.76293945312,881.614990234375,1233.85205078125,884.577026367188,1399.78698730469,861.143981933594,1514.41796875,870.275024414062,1562.88696289062,910.578979492188,542.901000976562,473.662994384766,609.783020019531,483.009002685547,750.778991699219,502.048004150391,847.130004882812,496.993988037109,894.486022949219,497.433013916016
51,577.310974121094,889.304016113281,645.280029296875,894.536010742188,802.221984863281,910.468017578125,919.9990234375,882.64501953125,968.856018066406,868.898010253906,1207.15405273438,703.242004394531,1268.60900878906,684.171020507812,1403.88195800781,698.817993164062,1483.81201171875,763.336975097656,1531.01501464844,776.335021972656,1151.95703125,881.239013671875,1236.1689453125,885.122009277344,1400.31201171875,862.098999023438,1515.00305175781,863.552978515625,1562.24499511719,904.921997070312,543.370971679688,472.555999755859,610.14501953125,483.540985107422,750.818969726562,501.398010253906,847.218994140625,497.765014648438,893.744018554688,495.001007080078
52,575.642028808594,886.56201171875,645.356994628906,894.586975097656,801.534973144531,910.64599609375,922.135009765625,882.906982421875,967.036987304688,867.778015136719,1206.06701660156,705.869018554688,1266.90795898438,686.924011230469,1402.06103515625,691.956970214844,1480.90295410156,761.682006835938,1526.55200195312,778.320007324219,1152.41796875,880.974975585938,1236.4150390625,884.943969726562,1401.25598144531,862.778015136719,1516.44104003906,856.651977539062,1563.07397460938,899.710021972656,543.697021484375,473.329986572266,610.43701171875,483.036987304688,750.585021972656,501.369995117188,847.861022949219,498.289001464844,894.200988769531,494.132995605469
53,577.942016601562,889.5,647.502990722656,895.424011230469,800.822998046875,910.202026367188,925.284973144531,884.7080078125,965.93701171875,866.015991210938,1204.39501953125,710.908996582031,1265.82397460938,688.564025878906,1398.44494628906,687.703002929688,1474.89599609375,755.453979492188,1521.88696289062,780.409973144531,1152.51794433594,881.189025878906,1236.65100097656,884.801025390625,1402.78698730469,864.359985351562,1518.88403320312,853.885009765625,1565.77294921875,891.85302734375,543.35302734375,474.183013916016,610.427978515625,482.518005371094,751.195007324219,501.214996337891,848.723999023438,499.134002685547,894.012023925781,491.132995605469
54,575.710998535156,888.39697265625,642.380981445312,893.755981445312,799.224975585938,909.931030273438,927.775024414062,886.377990722656,964.831970214844,868.206970214844,1201.14294433594,713.059020996094,1264.61804199219,690.697021484375,1397.94396972656,682.692993164062,1474.33996582031,754.203979492188,1519.36694335938,778.10302734375,1152.82202148438,880.531005859375,1237.10595703125,884.918029785156,1402.64294433594,866.206970214844,1530.06494140625,854.8759765625,1568.4580078125,884.969970703125,544.35302734375,473.580993652344,610.783020019531,482.640014648438,751.541015625,500.476013183594,851.85302734375,501.346008300781,894.830993652344,490.631011962891
55,576.172973632812,889.179016113281,648.581970214844,896.533020019531,798.773010253906,909.664001464844,928.713989257812,890.786010742188,964.120971679688,869.611022949219,1200.89099121094,715.179016113281,1263.00695800781,691.575012207031,1397.16796875,676.494018554688,1470.5009765625,748.299987792969,1509.0810546875,777.474975585938,1153.23400878906,879.994018554688,1237.76599121094,884.942016601562,1403.37805175781,868.3759765625,1532.875,849.664978027344,1569.55700683594,877.89599609375,544.341979980469,474.153015136719,611.434020996094,483.212005615234,752.556030273438,499.967010498047,851.799011230469,502.954010009766,894.052978515625,489.660003662109
56,576.776000976562,886.773010253906,643.723022460938,893.820007324219,1395.03698730469,671.427978515625,NaN,NaN,NaN,NaN,1199.63793945312,717.168029785156,1261.84997558594,692.184997558594,1394.51000976562,672.064025878906,1469.35595703125,740.268981933594,1502.34301757812,773.929992675781,1153.59204101562,878.226989746094,1238.20104980469,884.606994628906,1405.01000976562,870.590026855469,1537.10302734375,848.085998535156,1571.67602539062,870.888977050781,544.840026855469,474.496002197266,611.926025390625,483.410003662109,753.205017089844,498.317993164062,850.276977539062,506.484008789062,890.685974121094,490.088012695312
57,576.724975585938,887.357971191406,642.263000488281,893.338989257812,798.866027832031,907.856018066406,927.797973632812,902.552001953125,962.888977050781,873.203979492188,1197.89001464844,717.835021972656,1259.2099609375,695.224975585938,1393.998046875,669.27001953125,1469.97900390625,735.419982910156,1496.15197753906,768.966003417969,1154.0400390625,878.057006835938,1238.69604492188,884.1669921875,1404.94897460938,872.625,1543.15197753906,845.039978027344,1575.0419921875,864.702026367188,545.109008789062,474.537994384766,612.572021484375,482.451995849609,753.559020996094,497.856994628906,848.758972167969,511.015991210938,888.5,490.066009521484
58,577.052978515625,887.015991210938,643.377990722656,893.81298828125,799.27099609375,906.8330078125,925.620971679688,908.986022949219,962.552978515625,878.471984863281,1196.88500976562,718.357971191406,1258.65100097656,697.992004394531,1391.29699707031,666.546020507812,1466.73596191406,721.911987304688,1494.1240234375,761.784973144531,1154.77502441406,877.135009765625,1238.89099121094,884.47998046875,1405.14794921875,875.494018554688,1547.7939453125,840.846008300781,1577.92297363281,857.3330078125,545.726989746094,474.514007568359,613.283020019531,482.799011230469,754.10302734375,495.803009033203,847.97900390625,514.130981445312,886.676025390625,490.777008056641
59,578.403991699219,889.809020996094,642.927001953125,893.77099609375,798.966979980469,906.486022949219,923.932006835938,913.890014648438,963.739013671875,885.919006347656,1194.25805664062,720.364990234375,1257.17700195312,699.424011230469,1389.86401367188,664.882019042969,1467.9169921875,711.692016601562,1497.9599609375,759.492980957031,1154.81494140625,876.851989746094,1239.20397949219,884.758972167969,1405.31396484375,876.908996582031,NaN,NaN,NaN,NaN,546.387023925781,475.326995849609,613.580017089844,482.580993652344,754.984008789062,494.64599609375,845.4580078125,515.921020507812,883.718017578125,500.148986816406
60,575.432983398438,891.306030273438,641.424987792969,894.674987792969,798.504028320312,904.757995605469,922.278015136719,917.570007324219,967.590026855469,889.265991210938,1192.36804199219,721.221008300781,1253.59497070312,700.870971679688,1387.49597167969,664.887023925781,1468.33703613281,703.293029785156,1498.46398925781,756.442016601562,1154.77197265625,876.278991699219,1239.34094238281,884.906005859375,1405.59204101562,877.765991210938,1554.5,835.392028808594,1580.84204101562,844.747985839844,546.085021972656,474.739990234375,613.744995117188,482.410003662109,754.3330078125,493.464996337891,843.940002441406,516.471984863281,881.096008300781,507.765014648438
61,575.721984863281,891.280029296875,640.822998046875,894.513977050781,798.351989746094,902.515014648438,921.198974609375,920.242004394531,969.10400390625,896.202026367188,1191.51403808594,722.1240234375,1252.39294433594,703.265014648438,1384.07800292969,663.632019042969,1470.2939453125,693.734985351562,1499.38903808594,752.789978027344,1155.458984375,876.284973144531,1239.61596679688,884.887023925781,1406.58703613281,879.711975097656,1515.748046875,829.049011230469,1579.94604492188,836.004028320312,546.681030273438,475.299011230469,613.887023925781,482.552001953125,755.5830078125,491.886993408203,842.301025390625,517.234985351562,879.458984375,513.989013671875
62,576.421020507812,890.06201171875,640.205993652344,895.237976074219,797.900024414062,901.218017578125,921.995971679688,922.344970703125,969.388977050781,900.448974609375,1187.65905761719,722.471984863281,1250.47094726562,705.630004882812,1382.14001464844,664.682006835938,1470.80395507812,685.778015136719,1499.44702148438,737.916015625,1155.44104003906,875.47998046875,1239.5439453125,884.619995117188,1406.46801757812,881.060974121094,1517.29895019531,831.60302734375,1579.56799316406,832.502014160156,546.981994628906,475.403015136719,614.119018554688,482.790985107422,756.531005859375,490.417999267578,843.255004882812,518.080993652344,883.828002929688,510.643005371094
63,572.919982910156,889.338012695312,642.885009765625,895.255004882812,797.570983886719,899.52001953125,921.22802734375,923.831970214844,970.156005859375,904.596984863281,1185.52197265625,723.440002441406,1249.69702148438,706.723022460938,1380.71704101562,666.148986816406,1472.49499511719,680.168029785156,1503.51599121094,726.984008789062,1156.26293945312,875.39697265625,1240.14904785156,884.340026855469,1407.05200195312,882.611999511719,1519.32604980469,831.4580078125,1578.23400878906,828.372985839844,547.893005371094,476.773986816406,616.0419921875,482.764007568359,756.346008300781,489.506988525391,844.518981933594,517.768005371094,885.195983886719,514.434997558594
64,573.68798828125,890.065979003906,642.205993652344,894.640014648438,797.783020019531,898.68701171875,920.671997070312,925.593994140625,970.418029785156,909.416015625,1183.30004882812,723.745971679688,1248,707.153015136719,1378.001953125,668.093994140625,1470.47204589844,673.192993164062,1509.23095703125,719.505004882812,1157.19396972656,875.8740234375,1240.69201660156,883.715026855469,1408.38403320312,884.952026367188,1521.7099609375,832.237976074219,1576.02502441406,824.086975097656,548.992980957031,477.109008789062,616.143005371094,482.843994140625,757.177001953125,487.919006347656,845.942993164062,518.330017089844,885.841979980469,516.1240234375
65,574.830993652344,889.1669921875,640.833984375,894.85400390625,798.377014160156,898.2080078125,920.403015136719,926.273986816406,970.97900390625,915.349975585938,1181.41003417969,725.340026855469,1245.99597167969,707.867004394531,1374.53002929688,669.8740234375,1473.501953125,669.635009765625,1509.95397949219,710.075012207031,1157.90905761719,876.341003417969,1240.92602539062,883.142028808594,1408.17797851562,885.752990722656,1520.27795410156,834.744018554688,1577.15600585938,822.190979003906,550.163024902344,477.036010742188,617.181030273438,483.329010009766,758.041015625,486.019989013672,846.531982421875,517.460021972656,887.557006835938,520.179016113281
66,574.330993652344,890.065979003906,642.367004394531,893.890014648438,798.755981445312,897.130981445312,919.013000488281,926.525024414062,971.796997070312,919.778991699219,1179.0830078125,726.851013183594,1242.541015625,708.796020507812,1372.98303222656,671.372009277344,1474.42602539062,663.752014160156,1514.12902832031,699.872985839844,1158.44995117188,876.22998046875,1241.69799804688,882.702026367188,1408.8759765625,886.408020019531,1524.30603027344,837.846008300781,1578.80004882812,820.679016113281,550.388977050781,477.523010253906,618.164978027344,483.261993408203,758.463989257812,485.300994873047,849.075012207031,515.596008300781,889.091003417969,520.992980957031
67,575.200012207031,891.820983886719,641.674987792969,894.659973144531,798.3330078125,895.9990234375,919.43798828125,927.122985839844,971.814025878906,924.380004882812,1177.01000976562,727.190979003906,1240.23803710938,710.708984375,1370.88598632812,674.940002441406,1473.1669921875,659.077026367188,1515.80603027344,691.213989257812,1158.76098632812,875.989990234375,1241.96704101562,882.299987792969,1409.43603515625,887.153991699219,1523.02404785156,842.642028808594,1577.93200683594,820.098999023438,551.841979980469,478.358001708984,618.664978027344,483.470001220703,758.356018066406,484.369995117188,853.755981445312,515.421020507812,891.158020019531,521.198974609375
