scorer,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000
216,365.1201,201.1309,0.9873,341.3867,200.0465,0.9775,317.3499,199.9021,0.9662,293.1861,199.5195,0.9915,257.3711,196.0928,0.9691,325.1343,259.8371,0.9686,300.9017,260.4603,0.9639,277.1701,261.3929,0.9874,253.2004,262.5165,0.9606,217.2464,261.0680,0.9766,305.0000,148.8858,0.9880,280.9783,149.9214,0.9834,257.2582,151.5802,0.9629,233.1718,153.5031,0.9620,197.3048,153.7250,0.9757
217,366.4059,201.1480,0.9897,342.5280,199.8716,0.9965,318.5789,199.4374,0.9740,294.5140,199.4372,0.9927,258.4657,196.4557,0.9856,326.4872,260.0413,0.9604,302.3392,260.2619,0.9760,278.6438,261.1838,0.9958,254.3332,262.3610,0.9711,218.4745,261.5477,0.9962,306.1941,148.7073,0.9852,282.1660,149.5737,0.9535,258.4637,151.5000,0.9706,234.5433,153.5863,0.9884,198.6485,153.9442,0.9536
218,367.6463,201.3514,0.9768,343.7575,199.7277,0.9869,319.6582,199.3407,0.9567,295.4119,199.2718,0.9939,259.8607,197.1394,0.9536,327.4090,260.1686,0.9748,303.5241,260.0015,0.9561,279.6092,260.8061,0.9811,255.6313,262.2519,0.9943,219.6936,262.3709,0.9502,307.2694,148.7157,0.9798,283.5277,149.6533,0.9898,259.7773,150.6915,0.9539,235.5420,153.5198,0.9892,199.6459,154.3758,0.9629
219,368.5382,201.2446,0.9536,344.8584,199.6651,0.9961,320.9473,199.1630,0.9604,297.1866,199.1329,0.9635,260.8024,197.6847,0.9571,328.6141,260.0423,0.9831,304.9116,260.3749,0.9623,280.7325,260.4091,0.9608,256.8051,262.0700,0.9830,221.0789,262.6727,0.9755,308.7003,148.8571,0.9580,284.6114,149.3350,0.9624,260.7913,150.7830,0.9541,236.9228,153.0382,0.9992,201.0369,154.8445,0.9533
220,369.7948,201.7575,0.9981,345.9123,200.1446,0.9828,321.8127,198.8390,0.9670,298.0552,198.9063,0.9822,262.1392,197.9390,0.9949,330.0438,260.3886,0.9752,306.0330,260.0891,0.9805,281.9036,260.4599,0.9502,257.8259,262.0164,0.9688,222.0433,262.7463,0.9599,309.9639,149.0417,0.9936,286.0201,149.7297,0.9594,262.2038,150.7691,0.9973,238.2650,152.8797,0.9915,201.9341,154.9978,0.9696
221,371.2966,201.9213,0.9708,347.1149,200.0192,0.9850,323.4629,198.8520,0.9619,299.2827,198.6023,0.9747,263.3614,198.0835,0.9706,331.2643,260.7281,0.9888,307.3910,260.4621,0.9822,283.2903,260.3521,0.9801,259.2992,261.2778,0.9987,223.1013,263.5204,0.9969,311.1899,149.0823,0.9605,287.1445,149.9425,0.9687,263.2112,150.5067,0.9903,239.3799,152.4419,0.9689,203.3306,155.5785,0.9544
222,372.1712,201.8526,0.9622,348.2932,200.4097,0.9894,324.6587,198.7801,0.9806,300.4442,198.1551,0.9545,264.5315,198.1216,0.9778,332.4980,260.9177,0.9717,308.3801,260.6162,0.9672,284.4839,260.2748,0.9785,260.1834,261.1328,0.9870,224.4542,263.2072,0.9700,312.5571,149.3883,0.9740,288.3337,150.4558,0.9524,264.2366,150.8161,0.9750,240.3918,152.0517,0.9707,204.3367,155.8277,0.9920
223,373.3529,202.0818,0.9954,349.6158,200.7658,0.9874,325.8039,198.7080,0.9915,301.6915,197.8326,0.9721,265.7689,198.4912,0.9780,333.5933,260.6777,0.9920,309.7309,260.6781,0.9992,285.6284,260.1013,0.9609,261.6121,260.7416,0.9593,225.6792,263.3870,0.9833,313.6370,149.2881,0.9566,289.8031,150.3957,0.9862,265.4146,150.5027,0.9817,241.6635,151.7127,0.9914,205.7802,155.7518,0.9813
224,374.8014,201.9974,0.9570,351.0009,200.7868,0.9788,327.1288,198.7294,0.9817,302.9192,197.4592,0.9847,266.6433,198.1039,0.9698,334.9182,261.1776,0.9984,310.7282,261.0962,0.9923,286.6970,260.6297,0.9940,262.6009,260.5643,0.9578,227.0200,263.3609,0.9813,314.6307,149.7686,0.9756,291.0008,150.6290,0.9805,266.9703,150.9467,0.9902,242.8180,151.4878,0.9883,206.9759,155.3373,0.9928
225,375.9309,202.4699,0.9802,351.8719,201.2882,0.9968,328.0210,198.8869,0.9581,304.2846,197.4179,0.9774,268.2598,197.6891,0.9993,335.9618,260.9377,0.9868,312.0379,261.2395,0.9783,287.9403,260.5958,0.9538,264.0866,260.3472,0.9747,227.9282,263.0436,0.9554,315.9830,149.7241,0.9837,291.9892,150.8118,0.9831,268.0863,150.9109,0.9914,243.9564,151.8028,0.9633,208.2307,155.0490,0.9544
226,377.3433,202.3295,0.9880,353.1279,201.2416,0.9511,329.2269,199.3133,0.9945,305.3225,197.3710,0.9645,269.1893,197.2807,0.9531,337.0646,261.2419,0.9871,313.1424,261.3292,0.9736,289.3921,261.0438,0.9881,265.2302,260.2817,0.9648,229.1478,262.4069,0.9636,317.2623,149.7559,0.9940,293.3920,151.0151,0.9987,269.1328,150.6888,0.9752,245.2500,151.1137,0.9689,209.3714,154.7620,0.9599
227,378.2087,202.5508,0.9938,354.1100,201.2811,0.9789,330.4939,199.4127,0.9720,306.5783,197.7598,0.9796,270.6863,197.0807,0.9872,338.4283,261.2034,0.9718,314.4026,261.5292,0.9840,290.0856,261.4426,0.9682,266.3783,260.6246,0.9714,230.5077,262.3182,0.9813,318.4779,149.7481,0.9830,294.3538,150.8849,0.9832,270.4071,151.6620,0.9625,246.4000,151.5670,0.9544,210.5549,154.1404,0.9903
228,379.5072,202.2254,0.9927,355.4870,201.2391,0.9981,331.6781,199.6576,0.9768,307.5934,197.6114,0.9800,271.5585,196.8286,0.9908,339.4436,261.1951,0.9884,315.4360,261.4712,0.9730,291.6050,261.3561,0.9752,267.5439,260.6431,0.9652,231.5810,261.9468,0.9811,319.7879,149.7372,0.9893,295.4311,151.0618,0.9918,271.5025,151.8959,0.9952,247.5052,151.7207,0.9737,211.6900,153.7913,0.9634
229,380.9623,202.0198,0.9998,356.6441,201.2365,0.9822,332.8138,200.4740,0.9892,309.0392,198.0064,0.9682,272.9013,196.2335,0.9747,340.9446,260.5945,0.9547,316.8777,261.4990,0.9987,292.9737,261.9687,0.9520,268.7221,260.9818,0.9948,232.7455,261.2294,0.9829,320.8771,149.3270,0.9523,297.0035,151.0856,0.9942,273.0733,151.8513,0.9639,248.9800,151.7547,0.9960,212.8898,153.4785,0.9848
230,381.9518,201.7005,0.9691,358.1002,201.4359,0.9968,334.0412,200.2138,0.9976,310.0662,198.3145,0.9738,273.7690,195.7979,0.9837,341.8615,260.6124,0.9618,317.8983,261.5119,0.9833,293.7666,261.7817,0.9635,269.8273,261.1669,0.9714,234.1108,261.2089,0.9765,322.2673,149.3452,0.9737,298.0487,150.5376,0.9830,274.2257,152.3172,0.9540,250.0721,152.2555,0.9850,214.0433,153.0849,0.9845
231,383.2873,201.7759,0.9995,358.9542,201.2043,0.9677,335.4326,200.4174,0.9845,311.3788,198.7509,0.9645,275.2509,195.7658,0.9766,343.0447,260.3290,0.9816,319.1030,261.3185,0.9925,295.1138,262.3254,0.9808,271.0207,261.8402,0.9581,235.2097,260.8176,0.9783,323.4598,148.9353,0.9912,299.2664,150.7709,0.9884,275.2752,152.3101,0.9530,251.3785,152.5715,0.9910,215.2022,152.7805,0.9766
232,384.4561,201.4210,0.9886,360.3921,201.0245,0.9904,336.5507,200.4699,0.9792,312.3267,198.9708,0.9631,276.4776,195.8267,0.9965,344.1889,260.1950,0.9900,320.1556,260.9277,0.9567,296.5461,262.1328,0.9803,272.2611,262.0997,0.9880,236.5165,260.9051,0.9530,324.4556,148.6085,0.9868,300.4415,150.5128,0.9814,276.3889,152.1969,0.9583,252.6288,152.7752,0.9554,216.3166,152.8450,0.9655
233,385.8173,201.4308,0.9761,361.7351,200.7147,0.9637,337.6609,200.3362,0.9615,313.7217,199.1823,0.9963,277.5657,195.6581,0.9681,345.5497,260.2118,0.9595,321.5958,260.6962,0.9844,297.6008,262.1282,0.9745,273.5796,262.6243,0.9653,237.4045,261.0238,0.9857,325.7009,148.7303,0.9690,301.8027,150.3736,0.9952,277.6579,152.3887,0.9698,253.5293,153.2059,0.9715,217.7347,153.0060,0.9856
234,386.9192,201.5265,0.9967,362.9466,200.7060,0.9915,338.8891,200.5763,0.9552,315.0096,199.5137,0.9645,278.9973,196.1748,0.9926,346.7882,259.9156,0.9852,322.7803,260.5022,0.9503,299.0226,262.1153,0.9835,274.7833,263.0023,0.9647,238.5675,261.6292,0.9544,326.5441,148.4959,0.9785,302.6516,149.9899,0.9567,279.1475,152.2479,0.9867,255.2761,153.3553,0.9629,219.0396,152.8265,0.9690
235,388.1172,201.3162,0.9908,363.7436,200.5653,0.9862,339.8823,200.1280,0.9913,316.0804,199.9178,0.9875,280.3216,196.1773,0.9994,348.0079,259.7747,0.9628,324.3140,260.6681,0.9842,299.7270,261.8600,0.9571,275.9882,262.9435,0.9694,239.9358,261.6862,0.9653,327.8032,148.4837,0.9836,303.7969,149.8404,0.9712,279.8595,151.7845,0.9786,256.1407,153.6760,0.9897,219.8508,153.2609,0.9912
236,389.0408,201.0789,0.9893,365.3488,199.9043,0.9607,341.5317,200.3031,0.9765,317.1735,200.0842,0.9815,281.3585,196.9549,0.9956,349.2221,259.7957,0.9555,325.2945,260.2609,0.9997,301.2743,261.8640,0.9697,277.2567,262.9909,0.9734,241.3042,261.8793,0.9598,329.0967,148.2176,0.9718,305.3997,149.5245,0.9924,281.2515,151.5940,0.9932,257.4263,153.5402,0.9844,221.2894,153.8358,0.9602
237,390.0886,201.0273,0.9838,366.4121,200.3946,0.9873,342.3544,199.7894,0.9939,318.3407,199.7252,0.9501,282.3768,197.1342,0.9521,350.2888,259.9383,0.9683,326.4588,260.3356,0.9701,302.6054,261.2321,0.9584,278.5366,262.9351,0.9682,242.4791,262.5921,0.9505,330.3334,148.2844,0.9830,306.4506,149.6603,0.9791,282.4877,151.0482,0.9619,258.5037,153.3245,0.9865,222.5444,154.2373,0.9697
238,391.5588,201.1880,0.9597,367.4717,199.9587,0.9576,343.7813,199.4925,0.9861,319.5406,199.6209,0.9568,283.6940,197.7858,0.9936,351.3510,259.8374,0.9780,327.7344,260.3981,0.9897,303.7006,260.7174,0.9655,279.6300,262.7013,0.9594,243.9294,263.0300,0.9896,331.5581,148.4765,0.9578,307.4175,149.6181,0.9825,283.4805,151.0246,0.9584,259.7053,153.4912,0.9827,223.6036,154.6576,0.9705
239,392.6283,201.8245,0.9994,369.0006,199.9457,0.9962,344.8781,199.5168,0.9758,320.6582,199.4535,0.9557,284.7695,198.4023,0.9528,352.5713,260.0333,0.9723,328.9111,259.9778,0.9743,304.7687,260.7974,0.9538,280.8015,262.4972,0.9532,244.8583,263.4681,0.9717,332.6649,148.8581,0.9762,308.7737,149.4285,0.9502,284.8290,150.6568,0.9827,260.8761,153.4701,0.9537,225.0461,155.1172,0.9532
240,394.3313,201.5794,0.9745,369.9783,200.1920,0.9609,346.2884,198.9304,0.9593,322.0608,199.0616,0.9565,285.7983,198.6390,0.9717,354.2105,260.2030,0.9930,330.0990,260.1619,0.9566,306.2425,260.7393,0.9781,281.9608,262.0609,0.9867,246.0915,263.9672,0.9958,334.1982,148.7653,0.9860,310.1368,149.4989,0.9847,285.9412,150.5805,0.9945,262.0244,153.0488,0.9631,226.0276,155.4981,0.9909
241,395.1708,201.6517,0.9921,371.1165,200.5888,0.9759,347.2258,198.7992,0.9639,323.1949,198.8640,0.9714,287.4392,198.8518,0.9563,355.1958,260.4905,0.9500,331.1589,260.5206,0.9866,307.2816,260.2297,0.9883,283.1511,262.0407,0.9905,247.1743,264.2014,0.9686,335.0290,149.1029,0.9578,311.3882,149.7804,0.9504,287.2381,150.6725,0.9594,263.3078,152.7735,0.9568,227.3920,155.6409,0.9691
242,396.4296,201.9825,0.9772,372.4249,200.5624,0.9933,348.5578,198.6187,0.9549,324.4013,198.5300,0.9512,288.2789,198.9218,0.9960,356.3947,260.4152,0.9715,332.0038,260.8053,0.9566,308.2076,260.4609,0.9743,284.2374,261.6099,0.9819,248.2038,264.2499,0.9856,336.1075,149.3395,0.9661,312.4333,150.1868,0.9945,288.2698,150.4792,0.9597,264.4946,152.3584,0.9948,228.5422,155.9968,0.9660
243,397.8601,202.3352,0.9692,373.6942,200.9917,0.9528,349.5078,198.7594,0.9621,325.7888,198.2093,0.9924,289.6546,198.9566,0.9817,357.5285,260.6403,0.9905,333.2694,260.9886,0.9977,309.6214,260.5939,0.9720,285.4384,261.1899,0.9559,249.5812,264.4078,0.9724,337.7928,149.4036,0.9500,313.4939,150.5564,0.9510,289.4885,150.6075,0.9889,265.5931,151.9082,0.9728,230.0913,155.8732,0.9898
244,398.6292,201.8915,0.9628,374.6265,201.2231,0.9751,350.8055,199.0846,0.9771,326.6602,198.0333,0.9690,291.0418,198.8236,0.9563,358.7099,260.4879,0.9998,334.9148,261.2707,0.9847,310.7253,260.6438,0.9831,287.0871,261.1908,0.9697,250.8961,264.2075,0.9845,338.9998,149.3883,0.9936,314.7908,150.5009,0.9999,290.6539,150.5574,0.9742,266.8706,151.6312,0.9801,230.9514,155.5358,0.9828
245,400.0731,202.3513,0.9766,376.3127,201.1367,0.9653,351.9911,199.1891,0.9713,328.1225,197.7827,0.9853,291.9514,198.5581,0.9689,359.8839,260.7588,0.9580,335.9406,261.1568,0.9674,312.1224,260.7062,0.9707,288.1600,260.8266,0.9507,251.9191,263.4109,0.9789,340.1412,149.7284,0.9947,316.0966,150.7131,0.9582,292.1810,150.7548,0.9996,268.0911,151.5636,0.9805,232.3353,155.2802,0.9558
246,401.0277,202.2235,0.9755,377.1842,201.5511,0.9692,353.4437,199.3950,0.9670,329.1940,197.6238,0.9873,293.2001,198.2041,0.9526,361.1956,260.8987,0.9673,337.0177,261.4401,0.9854,313.0633,261.2439,0.9945,289.0507,260.9731,0.9639,253.2630,263.5490,0.9910,341.2416,149.6464,0.9646,317.1629,150.4809,0.9749,293.1295,151.1726,0.9541,269.2916,151.2629,0.9643,233.2352,154.7731,0.9672
247,402.3325,202.4693,0.9727,378.3222,201.4262,0.9665,354.4702,199.8502,0.9538,330.6982,197.5752,0.9896,294.2923,197.6805,0.9903,362.2496,260.7618,0.9979,338.4871,261.6135,0.9764,314.4579,261.4879,0.9877,290.4570,261.0066,0.9926,254.7581,263.0377,0.9604,342.4281,149.4925,0.9752,318.2295,150.7534,0.9867,294.2318,151.4682,0.9717,270.5142,151.3958,0.9814,234.3998,154.6584,0.9510
248,403.3705,201.9212,0.9982,379.6069,201.7258,0.9505,355.6817,200.3528,0.9512,331.4391,198.0318,0.9717,295.6004,197.1750,0.9905,363.7068,260.7660,0.9842,339.6874,261.3908,0.9996,315.5119,261.5639,0.9650,291.4925,260.9660,0.9704,255.4077,262.5834,0.9776,343.4806,149.1317,0.9823,319.7026,150.6147,0.9911,295.4146,151.8286,0.9532,271.6308,151.7465,0.9996,235.8130,154.0609,0.9900
249,404.6906,201.9951,0.9539,380.8873,201.6196,0.9626,356.9074,200.4389,0.9643,332.9106,198.2000,0.9932,296.8790,196.7490,0.9631,364.7630,260.5037,0.9964,340.5111,261.7569,0.9618,316.8509,262.1232,0.9507,292.7746,261.1444,0.9579,256.8625,261.8144,0.9838,344.7793,149.3872,0.9560,320.7371,150.7390,0.9580,296.9664,151.6720,0.9784,272.7206,151.8990,0.9697,236.8628,153.5351,0.9894
250,406.0077,202.0058,0.9644,382.0571,201.4965,0.9901,358.1104,200.6372,0.9508,334.5149,198.7808,0.9921,298.0601,196.3800,0.9860,365.8709,260.4466,0.9731,342.2294,261.4173,0.9532,317.9350,262.4324,0.9524,294.1040,261.5976,0.9815,258.0147,262.0345,0.9727,345.8590,149.1371,0.9634,321.9058,150.8074,0.9914,298.1939,152.0129,0.9703,274.3112,152.2895,0.9760,238.2893,153.1808,0.9746
251,407.2909,201.9101,0.9703,383.2080,201.2577,0.9826,359.3760,200.7416,0.9624,335.4892,199.1748,0.9957,299.1105,196.1918,0.9878,367.4618,260.4394,0.9640,343.3468,261.1709,0.9820,319.1134,262.3525,0.9915,295.3023,261.9218,0.9747,259.2784,261.6649,0.9593,347.1865,149.0597,0.9947,323.2922,150.7229,0.9653,299.1872,152.4195,0.9969,275.3383,152.5071,0.9653,239.0098,152.7302,0.9573
252,408.4093,201.4322,0.9768,384.2307,200.9897,0.9550,360.1986,200.7722,0.9802,336.4195,199.5219,0.9697,300.7446,196.2528,0.9562,368.1754,260.1582,0.9553,344.4518,261.0965,0.9515,320.2211,262.5435,0.9847,296.3093,262.5509,0.9511,260.4004,261.5123,0.9899,348.5676,148.8955,0.9715,324.4780,150.4352,0.9929,300.5479,152.2335,0.9713,276.4045,153.0876,0.9757,240.3685,152.7688,0.9671
253,409.6283,201.3067,0.9886,385.7919,200.7502,0.9693,361.6588,200.7566,0.9579,337.9223,199.8328,0.9866,301.6500,196.5050,0.9995,369.4278,259.8978,0.9949,345.5294,260.6834,0.9878,321.5066,262.3811,0.9564,297.5633,262.9926,0.9505,261.3606,261.8775,0.9666,349.3772,148.4688,0.9759,325.6552,150.0810,0.9899,301.6973,152.2763,0.9872,277.6392,153.3192,0.9547,241.6246,153.2825,0.9571
254,410.6362,201.1459,0.9584,386.9634,200.4924,0.9958,362.9093,200.6370,0.9591,338.9960,200.0273,0.9937,302.6660,196.5446,0.9969,371.0142,259.5382,0.9948,346.8569,260.6347,0.9748,322.7466,262.5213,0.9623,298.8464,263.1832,0.9725,262.8706,262.0185,0.9884,350.9974,148.5799,0.9954,326.8550,149.8541,0.9507,302.9324,151.9473,0.9540,278.9435,153.5726,0.9674,242.8869,153.0888,0.9729
255,411.9587,201.1564,0.9968,388.0603,200.6706,0.9956,363.9959,200.7508,0.9505,339.7219,200.1148,0.9916,304.2009,197.0283,0.9699,372.0725,259.7361,0.9683,348.2021,260.7419,0.9789,324.1121,261.9580,0.9669,300.0739,263.4912,0.9743,263.8595,262.3316,0.9546,351.7302,148.2199,0.9692,327.9372,149.7465,0.9956,304.1801,151.9915,0.9686,280.1204,153.6112,0.9783,244.1735,153.5889,0.9815
256,412.9957,200.9356,0.9925,389.3056,200.3946,0.9882,365.2469,200.2038,0.9686,341.2552,200.2853,0.9803,305.2679,197.5943,0.9633,373.0766,259.6133,0.9621,349.0990,260.7269,0.9940,325.2928,261.8871,0.9940,301.4053,263.2860,0.9756,265.1659,263.0022,0.9501,353.1189,148.2350,0.9963,329.2209,149.6488,0.9958,305.1322,151.7637,0.9826,281.2533,153.8127,0.9958,245.1239,154.0024,0.9944
257,414.5560,201.4413,0.9996,390.2995,200.1967,0.9881,366.4331,200.0808,0.9785,342.4264,200.3938,0.9983,306.6813,197.8140,0.9938,374.2749,259.7723,0.9684,350.3527,260.2353,0.9516,326.5694,261.6133,0.9853,302.7122,263.3046,0.9805,266.4886,263.4430,0.9596,354.3153,148.1563,0.9945,330.2455,149.6423,0.9674,306.4524,151.4183,0.9672,282.4906,153.8084,0.9537,246.5489,154.2456,0.9775
258,415.7778,201.3308,0.9855,391.8557,200.1995,0.9600,367.3102,199.7843,0.9959,343.7493,199.8928,0.9964,307.5516,198.4428,0.9846,375.4814,259.5426,0.9742,351.3853,259.9608,0.9988,327.6380,261.4276,0.9715,303.7905,263.2804,0.9848,267.8317,263.9054,0.9721,355.4036,148.5508,0.9988,331.8523,149.3823,0.9553,307.7035,150.8873,0.9560,283.7461,153.4484,0.9721,247.8575,154.7295,0.9617
259,416.7184,201.5001,0.9650,392.7103,200.1443,0.9944,368.7612,199.5064,0.9747,344.7124,199.8630,0.9713,308.9526,198.8805,0.9846,376.7000,259.9592,0.9675,352.8445,260.3195,0.9711,328.8581,260.9970,0.9746,304.6867,263.0624,0.9944,269.0104,264.2859,0.9599,356.7195,148.6388,0.9898,332.8110,149.6260,0.9998,308.4164,150.8475,0.9837,284.9175,153.2878,0.9597,248.9923,155.5984,0.9520
260,417.8285,201.6678,0.9969,393.9726,200.3290,0.9937,370.0061,199.4406,0.9949,346.0442,199.6556,0.9850,310.1225,199.1405,0.9559,378.2423,259.9983,0.9618,354.1067,260.1428,0.9652,330.1653,260.8491,0.9701,306.2286,262.6428,0.9558,270.0532,264.4638,0.9704,358.2683,148.6922,0.9777,333.9540,149.3953,0.9852,309.8093,150.4591,0.9684,285.9462,152.9048,0.9725,249.9595,155.8100,0.9989
261,419.0749,201.6360,0.9607,395.2233,200.2979,0.9898,371.1720,199.2207,0.9900,347.1820,199.2595,0.9729,311.0050,199.6284,0.9908,379.3653,259.9629,0.9769,355.1976,260.3421,0.9856,331.1595,260.4207,0.9692,307.2289,262.2725,0.9863,271.1709,264.9633,0.9853,359.2971,148.7537,0.9729,335.1120,149.4893,0.9731,311.3324,150.4337,0.9710,287.0753,152.1590,0.9921,251.1783,155.7177,0.9624
262,420.5605,201.7377,0.9674,396.4919,200.9308,0.9776,372.0497,199.3561,0.9812,348.3706,199.0714,0.9712,312.3603,199.4694,0.9868,380.2876,260.3302,0.9502,356.4149,260.7334,0.9669,332.3309,260.5012,0.9729,308.7443,261.9497,0.9987,272.7385,265.0559,0.9907,360.5328,149.3017,0.9531,336.2139,149.6541,0.9883,312.2871,150.5643,0.9833,288.4721,152.0015,0.9611,252.5558,155.9498,0.9611
263,421.7163,201.8397,0.9815,397.3223,200.6477,0.9878,373.7197,199.3162,0.9904,349.6512,199.0763,0.9555,313.4932,199.5087,0.9843,381.6612,260.2118,0.9674,357.6685,260.7842,0.9580,333.5490,260.6833,0.9869,309.8350,261.8650,0.9888,273.5876,264.5993,0.9960,361.7070,148.9184,0.9574,337.3458,150.0839,0.9873,313.1009,150.6685,0.9768,289.7626,152.0055,0.9764,253.7969,156.1050,0.9679
264,422.9368,202.1163,0.9791,398.5899,201.0064,0.9996,374.8619,199.6048,0.9924,350.7461,198.6268,0.9671,315.0545,199.4358,0.9959,382.7043,260.7163,0.9658,358.7873,261.0493,0.9563,334.7393,260.7455,0.9986,311.0998,261.4226,0.9953,274.6081,264.6370,0.9999,362.6435,149.3920,0.9617,338.9648,150.1571,0.9697,314.8876,150.6492,0.9994,290.8966,151.6216,0.9917,255.4305,155.6208,0.9561
265,423.8862,202.1978,0.9977,400.1521,201.2087,0.9597,375.9864,199.6459,0.9679,351.7222,198.4077,0.9906,315.9174,198.9929,0.9793,384.0122,260.6931,0.9747,360.3395,261.0921,0.9992,335.8218,261.1638,0.9975,312.1939,261.1823,0.9983,276.1441,264.4388,0.9544,363.9842,149.4574,0.9941,340.1819,150.3692,0.9550,316.1020,150.5913,0.9981,291.9174,151.5080,0.9885,256.0948,155.2931,0.9816
266,424.9121,201.9496,0.9920,401.4329,201.3356,0.9961,377.1771,199.9979,0.9505,353.2966,198.0788,0.9977,317.4789,198.9080,0.9801,385.1478,260.5776,0.9524,361.1733,261.3203,0.9617,337.1364,261.4234,0.9706,313.2895,261.5947,0.9952,277.3127,263.9249,0.9524,365.0854,149.6056,0.9785,341.1710,150.7051,0.9667,317.4066,151.0321,0.9787,293.3611,151.2848,0.9790,257.5514,154.9342,0.9805
267,426.2523,202.3943,0.9882,402.4426,201.6312,0.9585,378.1407,200.2038,0.9791,354.5864,198.1541,0.9520,318.5081,198.4752,0.9523,386.4376,260.7482,0.9748,362.4912,261.4784,0.9671,338.6295,261.7390,0.9954,314.3586,261.2625,0.9539,278.2839,263.5323,0.9977,366.4762,149.5304,0.9562,342.4203,150.3048,0.9956,318.0484,151.3335,0.9540,294.1021,151.4699,0.9770,258.5373,154.5066,0.9554
268,427.5054,202.2219,0.9870,403.7747,201.6700,0.9975,379.4839,200.6913,0.9814,355.6963,198.6630,0.9866,319.8815,197.7191,0.9961,387.6514,260.4668,0.9904,363.5530,261.4690,0.9669,339.5652,262.1387,0.9592,315.4635,261.5555,0.9774,279.6489,263.3436,0.9863,367.3520,149.1515,0.9959,343.5399,150.8985,0.9751,319.8659,151.7389,0.9728,295.7528,151.6754,0.9724,259.9457,153.6873,0.9965
269,428.6913,202.0352,0.9588,404.7712,201.5514,0.9869,380.9036,200.6355,0.9624,356.6798,198.7017,0.9753,320.8105,197.3664,0.9612,388.9312,260.3606,0.9690,364.7710,261.5371,0.9740,341.0340,262.1484,0.9913,316.7379,261.8091,0.9635,280.6596,262.8830,0.9842,368.6990,149.0535,0.9855,344.8566,150.7344,0.9869,321.0604,151.8080,0.9868,297.0097,151.7626,0.9775,261.0708,153.2941,0.9952
270,429.7893,201.9665,0.9503,406.0070,201.5856,0.9713,381.7393,201.0025,0.9986,358.1621,199.2913,0.9625,322.0040,197.4004,0.9714,390.1495,260.5477,0.9829,366.3544,261.5399,0.9798,341.9402,262.1436,0.9632,318.0126,261.9793,0.9528,281.9502,262.4804,0.9656,369.8994,148.9474,0.9976,346.2092,150.5630,0.9577,322.0205,152.0134,0.9570,297.9411,152.0176,0.9760,262.1756,153.2727,0.9841
271,431.1651,201.8128,0.9610,407.3231,201.3614,0.9674,383.1832,201.2414,0.9749,359.2445,199.5644,0.9630,323.2954,197.0784,0.9511,390.9287,260.3046,0.9798,367.3801,261.0422,0.9965,343.2831,262.3381,0.9972,319.2445,262.3911,0.9791,283.0971,262.2480,0.9706,371.1996,148.4222,0.9529,347.2180,150.5715,0.9672,323.4710,152.0512,0.9832,299.3120,152.3661,0.9924,263.0724,153.0685,0.9770
