pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y,pt3_cam1_X,pt3_cam1_Y,pt3_cam2_X,pt3_cam2_Y,pt4_cam1_X,pt4_cam1_Y,pt4_cam2_X,pt4_cam2_Y,pt5_cam1_X,pt5_cam1_Y,pt5_cam2_X,pt5_cam2_Y,pt6_cam1_X,pt6_cam1_Y,pt6_cam2_X,pt6_cam2_Y,pt7_cam1_X,pt7_cam1_Y,pt7_cam2_X,pt7_cam2_Y,pt8_cam1_X,pt8_cam1_Y,pt8_cam2_X,pt8_cam2_Y,pt9_cam1_X,pt9_cam1_Y,pt9_cam2_X,pt9_cam2_Y,pt10_cam1_X,pt10_cam1_Y,pt10_cam2_X,pt10_cam2_Y,pt11_cam1_X,pt11_cam1_Y,pt11_cam2_X,pt11_cam2_Y,pt12_cam1_X,pt12_cam1_Y,pt12_cam2_X,pt12_cam2_Y
348.7257,429.3335,348.8035,429.4851,353.3509,450.0128,353.0585,438.0348,178.7698,399.4298,178.8033,399.3442,78.8653,399.4190,78.4081,399.5739,393.8050,389.5123,393.7261,389.4649,248.9973,414.6948,248.8747,414.3940,243.7945,438.9909,243.6635,439.5040,208.5334,407.3218,208.6791,407.6300,203.5349,434.4730,203.7637,434.3884,228.6764,359.6424,228.8083,359.4137,393.7207,409.3550,393.8540,409.6089,356.8039,374.7791,356.5675,387.0144
348.5376,429.5910,348.4479,429.6539,352.2578,449.7266,352.5850,436.5504,178.5382,399.6832,178.5822,399.5614,78.7928,399.8497,78.9794,399.4957,393.7658,389.8605,393.7988,389.7547,248.5191,414.6196,248.6203,414.4227,243.6861,439.8646,243.6023,439.4643,208.3626,407.7031,208.6614,407.6865,203.5753,434.7497,203.5108,434.6128,228.9547,359.5053,228.7051,359.4813,393.6143,409.7706,393.5603,409.3580,357.6020,375.6701,357.4664,388.4275
348.6415,429.8189,348.7046,429.6415,352.0237,449.2452,352.0560,435.3181,178.4883,399.9646,178.5719,400.1461,78.5546,399.8648,78.4415,399.7356,393.8242,389.8753,393.7997,389.9427,248.4657,414.7203,248.4298,414.7681,243.4856,439.7644,243.6970,439.6768,208.7114,407.6883,208.4474,407.5956,203.7315,434.8682,203.6267,434.9555,228.3885,359.8076,228.4374,359.8347,393.4034,409.6391,393.6830,409.8935,357.7656,376.1425,357.8643,389.6845
348.7456,429.9460,348.7825,429.9751,351.9246,449.0521,351.6989,435.1251,178.1806,399.8049,178.7060,399.9620,78.1579,399.9712,78.3556,399.9817,393.4437,389.8561,393.6053,390.1052,248.5015,415.1361,248.3167,415.1133,243.5510,439.6972,243.3917,439.9832,208.6561,408.0663,208.6054,407.8802,203.4441,435.1924,203.8790,434.8351,228.5578,360.2264,228.4882,360.1893,393.2636,410.0401,393.6318,409.7427,357.7932,376.0326,357.7956,389.9263
348.6663,430.2300,348.4441,430.0667,352.4176,449.2023,352.0310,435.1989,178.3537,400.4133,178.3785,400.2026,78.6031,400.1186,78.4543,400.2456,393.5908,390.3665,393.7924,390.3251,248.8947,415.2952,248.7217,415.1835,243.3628,440.4191,243.6374,440.1416,208.6399,408.0983,208.5018,408.1445,203.4324,435.4007,203.7004,435.0425,228.6614,360.2087,228.4504,360.3413,393.3635,410.1323,393.4923,410.3361,357.9790,376.0607,357.9483,389.7272
348.4964,430.4373,348.7933,430.2577,352.7283,449.3981,352.7063,436.3569,178.5730,400.3043,179.0407,400.1232,78.6525,400.4749,78.5143,400.2453,393.5894,390.1158,393.6040,390.3029,248.7560,415.2112,248.5824,415.5336,243.4045,440.3294,243.4410,440.5732,208.6236,408.5149,208.6780,408.0682,203.6801,435.6090,203.7846,435.3520,228.8373,360.2137,228.7068,360.2093,393.7360,410.4939,393.3216,410.6598,357.5906,375.6964,357.2991,388.5203
348.7268,430.8483,348.7496,430.5076,353.1783,449.6990,353.3245,437.9484,178.8072,400.6879,178.5054,400.3899,78.6822,400.4620,78.8733,400.4148,393.7420,390.5653,393.7830,390.3039,248.7947,415.5226,248.8203,415.5021,243.8197,440.7235,243.8162,440.4782,208.7580,408.0136,208.5598,408.4330,203.6527,435.1982,204.0241,435.6557,228.5840,360.7365,228.7877,360.4650,393.5654,410.5395,393.8752,410.5656,356.8729,374.7545,357.0526,386.7300
349.0626,430.7852,348.9393,430.4756,354.0996,450.5791,354.3033,440.3177,178.7970,400.7560,178.7914,400.6116,78.9899,400.6287,78.9196,400.4674,393.8073,390.8116,393.8913,390.7425,249.0819,415.8253,248.8031,415.6362,243.8333,440.7721,244.0477,440.6198,208.9701,408.9602,208.8411,408.7034,203.8261,435.4743,203.9765,435.6787,228.7598,360.6665,228.9574,360.8128,393.7562,410.7138,393.5529,410.6884,355.6947,374.2741,355.9791,384.8866
349.5419,430.9620,349.1956,430.8952,355.4754,451.3321,355.0690,443.3441,179.1486,400.8658,179.1988,400.9096,79.1686,401.0109,79.2515,400.9056,394.1878,390.7538,394.3149,390.8735,249.1934,415.8426,248.9107,415.5545,244.0287,441.2451,243.9695,441.0187,209.3256,408.9455,209.0065,408.8286,204.1910,435.8905,204.0176,435.8046,229.0152,360.7217,229.0562,360.9052,393.8961,411.0160,394.1456,410.7131,354.6389,373.3025,354.7458,381.5773
349.3062,431.2760,349.2309,430.7345,356.5120,452.6349,356.6980,446.7953,179.3554,400.7105,179.5824,401.1051,79.7867,401.0848,79.3540,400.9045,394.2465,390.9036,394.2545,390.6556,249.2597,415.8404,249.2295,415.9709,244.4178,440.9959,244.2471,440.9299,209.2672,408.8792,209.2621,408.7312,204.4803,436.1641,204.0919,436.0793,229.4687,360.8964,229.1398,360.9140,394.1714,410.6793,394.3097,410.9394,353.4866,372.8222,353.6457,378.4506
349.5107,431.0910,349.4620,431.0564,358.0905,453.4743,358.2425,450.1087,179.8705,401.1206,179.6010,401.2315,79.9233,400.9451,79.4122,400.8466,394.6573,390.9649,394.6188,391.1582,249.7166,415.7839,249.7209,416.2155,244.8569,441.1093,244.5226,441.0442,209.8088,408.6545,209.7549,409.1852,204.8245,435.5633,204.6613,436.0234,229.6261,361.0916,229.6078,361.1739,394.3511,410.9542,394.3364,411.0000,352.0374,371.5401,352.1144,375.1245
350.0592,431.0668,349.8930,430.6586,359.5547,454.6344,359.5600,453.8171,179.9687,401.0498,180.1081,400.9484,80.1669,401.0220,79.8842,401.2462,394.6915,391.3170,394.5828,391.3582,249.9108,415.8795,250.0146,415.7887,244.9765,440.9659,244.7843,441.0037,210.0605,409.0806,209.9737,408.8029,204.9145,435.8398,204.8902,436.0401,229.7461,360.9989,230.4030,360.8521,394.9125,410.9260,395.1184,411.1483,350.3254,370.5420,350.4277,371.3271
350.2201,431.0100,349.9872,430.9192,360.7376,455.5700,360.7816,457.4439,180.0601,400.8879,180.1639,400.7994,80.2476,401.0787,80.0812,401.0602,395.2748,391.2130,395.1887,390.9858,250.1797,416.1064,250.1440,416.2687,245.2327,440.9056,245.2106,441.1526,210.2726,408.8124,210.2659,408.7673,205.2560,435.9566,205.1039,435.8607,230.0782,361.2361,230.0033,360.8902,395.2375,410.9793,395.0212,411.0678,348.9290,369.3683,348.8707,367.3945
350.3613,430.8953,350.3917,430.9656,362.2584,456.8914,362.4021,460.9300,180.5897,400.6659,180.3779,401.0561,80.5845,401.0632,80.4089,401.0523,395.4249,390.7905,395.6382,390.9594,250.3745,415.9164,250.4189,415.8799,245.5890,441.0589,245.5877,441.0830,210.3611,408.7852,210.2685,408.8313,205.4757,435.9747,205.6308,435.8143,230.7557,361.0334,230.4733,360.7716,395.5626,410.6020,395.2802,411.0189,347.7003,368.5000,347.4494,364.0032
350.5129,430.8582,350.6199,430.6879,363.5849,457.8708,363.7235,464.6168,180.5125,400.8171,180.6761,400.6934,80.5244,400.8538,80.4856,401.0894,395.8174,391.0068,395.3621,390.8397,250.8051,415.6702,250.9200,415.7501,245.6802,440.9817,245.5777,441.0821,210.9948,408.9749,210.6104,409.0053,205.8130,435.9233,205.5029,435.5884,230.5115,360.6158,230.8159,361.0337,395.8554,410.9430,395.7112,410.9784,346.4646,367.1530,346.3421,360.4987
351.1726,430.8418,351.0185,430.9434,365.0635,458.8531,365.1967,467.6362,180.9759,400.6254,180.8293,400.5928,80.9980,400.6404,80.8467,400.7317,395.9925,390.6768,395.9861,390.4878,250.9448,415.8008,250.6971,415.9523,245.9687,441.0213,246.0490,440.8799,211.0801,408.8725,210.9616,408.6920,206.1311,436.0123,205.9078,435.5784,230.8343,360.7016,231.0892,360.8213,395.9480,411.0010,396.0681,410.6863,344.8785,366.0990,344.7312,357.0712
350.8816,430.5013,351.0282,430.7456,366.0686,459.5357,366.2537,470.5206,180.6644,400.6213,181.3693,400.4833,80.8921,400.6883,81.3642,400.4525,396.1799,390.8515,396.0405,390.4444,251.2387,415.6142,251.2262,415.4831,246.3384,440.5727,246.4340,440.8107,211.2437,408.6737,211.3258,408.8698,206.2305,435.6523,206.2383,435.4018,231.2134,360.2665,231.0431,360.8705,396.3173,410.4919,395.7996,410.8075,344.1226,365.3406,343.8170,354.6320
351.3818,430.2935,351.3256,430.7009,366.6690,460.3420,366.9034,472.7078,181.6739,400.8214,181.3251,400.5715,80.8770,400.6436,81.3691,400.5767,396.6025,390.3067,396.3829,390.5961,251.2248,415.4473,251.6436,415.6314,246.2248,440.5664,246.0771,440.8133,211.2744,408.5593,211.3282,408.3838,206.3824,435.6077,206.3453,435.2389,231.3845,360.4705,231.2519,360.2952,396.2971,410.5728,396.4854,410.5166,343.1131,364.9982,342.5546,352.5540
351.3894,430.2732,351.2307,430.4039,367.6885,460.7282,367.8256,473.9873,181.6072,400.5245,181.3329,400.1252,81.1208,400.4192,81.2591,400.5310,396.2973,390.5247,396.2920,390.4647,251.2467,415.0923,251.2519,415.3208,246.4841,440.5126,246.4746,440.3890,211.4280,408.3125,211.3806,408.4904,206.3918,435.3641,206.4872,435.2992,231.6043,360.3418,231.2120,360.2832,396.6322,410.5252,396.2383,410.3919,342.3946,364.2642,342.5035,350.8606
351.3108,430.0997,351.5125,430.2560,367.8660,461.1246,368.0379,474.7475,181.5083,400.1921,181.6053,400.0189,81.6956,400.3515,81.6767,400.2306,396.6723,389.9851,396.1098,390.3684,251.8099,415.3234,251.5419,415.0997,246.4694,440.4145,246.5325,440.0663,211.6886,408.2105,211.4123,408.4471,206.4932,435.0285,206.4406,435.0968,231.3427,360.0302,231.4345,360.1096,396.5526,410.2202,396.1791,409.9147,342.1353,364.2510,342.1186,349.9928
351.6252,430.0910,351.1099,430.3556,367.7311,460.8547,368.0554,475.0284,181.5208,399.9279,181.3941,399.9220,81.5666,399.8432,81.6814,399.9265,396.3806,389.9260,396.5882,390.1277,251.3986,415.0115,251.7012,414.8573,246.4119,439.9929,246.7003,439.9423,211.4462,408.0971,211.6870,407.9662,206.5555,434.9534,206.4259,435.0183,231.4366,359.8685,231.6438,359.9804,396.4537,409.6768,396.5376,410.2998,342.0543,364.0101,341.9578,350.0909
351.3089,429.8404,351.2961,429.9888,367.8682,460.7740,367.6931,474.5027,181.4091,399.8208,181.3979,399.7797,81.4587,399.8715,81.3854,399.9092,396.6469,389.6053,396.7737,389.7653,251.3749,414.7097,251.4922,414.7740,246.3540,439.7435,246.2841,439.6770,211.6791,407.7294,211.6144,407.6475,206.4484,434.8067,206.4624,434.5975,231.3624,359.7951,231.7391,359.7074,396.5227,409.6454,396.3614,409.5943,342.2826,364.2001,342.3121,350.6840
351.3298,429.3696,351.4888,429.5352,367.3321,460.4051,367.2865,473.0422,181.2014,399.7729,181.3878,399.4801,81.1267,399.7088,81.5945,399.5748,396.7141,389.4781,396.3417,389.5129,251.5302,414.3009,251.2519,414.5051,246.3146,439.8449,246.5670,439.8014,211.3567,407.5138,211.3720,407.6844,206.3387,434.5617,206.3954,434.5690,231.3930,359.6431,231.2342,359.6233,396.3258,409.7656,396.3812,409.2957,342.6930,364.4481,342.6353,351.9306
351.3427,429.2329,351.1154,429.2957,366.5574,460.1700,366.5283,471.2999,181.2965,399.4237,181.4463,399.1194,81.0417,399.4651,81.1714,399.2407,396.0773,389.2077,396.1927,389.3373,251.0770,414.5146,251.3372,414.3901,246.1115,439.4022,246.1309,439.6922,211.0482,407.4177,211.1280,407.4039,206.1477,434.5656,205.9530,434.3802,231.2508,359.6685,231.3805,359.4488,396.3357,409.2241,396.4460,409.6112,343.5479,365.1934,343.5285,353.7628
351.0603,429.5234,350.9764,429.2037,365.6715,458.9407,365.2956,468.8608,181.1789,399.0858,180.9467,399.3295,81.0857,398.9758,81.1553,399.3977,396.1400,389.2730,396.0882,389.1776,250.7467,414.0890,251.0782,414.1191,245.8466,439.1727,245.9951,439.0838,211.0255,407.2432,211.2110,407.1124,205.9341,434.4327,205.9486,434.2556,231.2080,359.1667,231.0285,359.2689,395.9427,409.2663,396.3438,409.4369,344.5249,365.9986,344.7100,356.2495
350.8547,429.1829,350.8277,429.1676,364.4857,458.1437,363.9987,466.1157,180.7553,399.2580,181.0094,399.2530,80.9319,399.1629,80.6349,399.2530,395.8796,388.9666,395.9129,388.9733,250.6335,414.0004,250.7539,414.0137,245.7949,439.2955,245.8754,439.1000,210.9717,407.2314,210.8067,407.1355,205.7743,434.0287,205.6937,434.0953,230.7883,359.3150,230.7526,359.3203,395.7093,409.1482,395.6700,409.3906,345.6866,366.8063,345.6435,359.2691
350.5954,429.0519,350.4194,428.9534,363.0698,456.9362,363.1785,462.8281,180.5004,398.9239,180.3667,398.9277,80.2798,398.9978,80.6690,399.0774,395.6890,388.7653,395.5396,389.1896,250.5356,413.7732,250.6353,414.1546,245.7701,438.9701,245.6002,438.8971,210.7425,406.8911,210.6523,406.8312,205.5161,434.2048,205.4299,433.9819,230.4902,359.0665,230.4915,359.1385,395.5127,409.2799,395.5328,409.1749,347.1212,367.7471,347.0857,362.4766
350.3341,429.1696,350.1458,428.9729,361.4865,456.0694,361.4622,458.7250,180.3837,399.0562,180.1988,399.2394,80.0023,398.9307,80.1935,399.0351,395.3732,389.2121,395.1941,389.0232,249.9702,413.8775,249.9305,414.0142,245.0068,438.9957,244.9785,438.9191,210.1181,407.3471,210.1268,407.1985,205.3866,433.8941,205.2643,434.1028,230.4745,358.9479,230.5098,358.9562,395.1552,408.9274,395.1547,408.8562,348.5100,368.8893,348.6650,366.2000
349.9139,428.8580,349.9347,428.9915,359.8155,454.9650,359.9661,454.9167,180.1941,398.9533,180.0413,399.1454,80.1383,398.9712,80.1121,399.0745,394.9573,389.1089,394.9820,388.8478,250.1895,413.9177,249.9429,413.9081,244.8344,438.8674,245.0544,439.0371,210.2751,406.8913,210.0225,406.9380,205.1909,434.0234,205.0625,434.0128,230.1295,358.8167,229.9727,358.9664,394.9833,408.9793,395.0608,409.1646,349.9359,369.8990,349.9897,370.0365
349.9846,428.6782,349.6321,428.9817,358.7419,454.0268,358.4514,451.2701,179.6934,399.1417,179.8684,399.1779,79.8837,398.9758,79.6555,398.9239,394.8743,389.0858,394.7736,389.1119,249.7181,413.8547,249.9854,414.2669,244.6451,438.7964,244.8440,438.7796,209.8954,406.8877,209.5559,406.8228,205.0330,434.0333,204.5198,433.9814,229.5755,358.9032,229.2007,359.0242,394.9268,409.3082,394.7403,408.9504,351.5928,370.9949,351.3479,373.6643
349.6864,429.0505,349.2874,429.0411,356.9173,452.7945,357.3270,447.5495,179.4391,399.0073,179.3746,399.3255,79.2880,399.1921,79.3387,398.9077,394.4459,389.2337,394.3301,388.9722,249.6472,414.2505,249.4481,414.0679,244.3979,438.9170,244.7974,438.9997,209.4547,407.3238,209.4071,407.0444,204.4708,433.7798,204.4771,433.8993,229.4324,358.9458,229.6436,359.3329,394.3627,409.0169,394.3213,408.8639,352.8049,372.5408,352.7917,377.3777
349.0511,429.1646,349.0821,429.4028,355.9039,452.0334,355.5707,444.2518,179.2427,399.0260,179.2663,399.0103,79.1227,399.1581,79.1424,399.1511,394.1537,389.5278,394.2757,389.1941,249.4405,414.1563,249.4049,414.1200,244.0980,439.2306,244.2619,439.0764,209.1308,406.9580,209.1134,407.3181,204.1182,434.1495,204.3775,434.1704,229.0150,359.0904,229.0630,358.9679,394.4346,409.1078,394.1401,409.0326,354.3298,372.9453,354.2845,380.8121
348.8866,429.8832,349.0272,429.2852,354.2620,450.9236,354.6494,441.3570,179.1098,399.1415,178.9988,399.1631,78.6910,399.4106,79.1504,399.1833,394.0036,389.0724,393.9892,389.2484,248.8977,414.2139,249.3244,414.1944,243.9851,439.2549,243.8165,439.1541,208.7317,407.2593,209.0688,407.1653,203.8531,434.2926,204.0872,434.3592,229.2363,359.2453,229.0206,359.3565,393.9670,409.2908,393.6061,409.1737,355.4410,374.0506,355.4075,383.6466
348.7747,429.3414,348.6254,429.4211,353.5329,450.2411,353.4045,438.9856,179.0536,399.5650,178.8170,399.3027,78.6863,399.5068,78.9433,399.3993,393.7435,389.7957,393.8132,389.4828,248.8920,414.1684,248.7029,414.3482,243.7054,439.1920,244.1601,439.5551,208.9008,407.2850,208.6886,407.3952,203.6423,434.5773,203.8994,434.4165,228.8162,359.4331,228.6572,359.4058,394.0193,409.5624,394.0159,409.4015,356.5635,374.8208,356.4602,385.9938
348.7884,429.6337,348.6238,429.5129,352.6838,449.5533,352.9378,436.8520,178.7818,399.6269,178.4091,399.5819,78.5298,399.5213,78.7837,399.4914,393.7157,389.5155,393.6718,389.7234,248.7850,414.2751,248.8006,414.5761,243.6385,439.4743,243.7354,439.5671,208.5380,407.5386,208.4530,407.7353,203.8880,434.4734,203.7204,434.5387,228.6109,359.7189,228.6523,359.4717,393.5346,409.5620,393.6071,409.7303,357.1751,375.4619,357.1908,388.3006
348.4294,429.8916,348.3914,429.8110,351.8549,449.1308,352.0758,435.5101,178.5138,399.8479,178.6240,399.7989,78.5109,399.9731,78.4081,399.8809,393.7533,389.7783,393.4833,389.6149,248.5794,414.8210,248.5967,414.7209,243.4785,439.7342,243.8522,439.8600,208.4782,407.9121,208.4185,407.7222,203.3272,434.8395,203.5655,434.6422,228.8184,359.7595,228.5570,359.7732,393.3053,409.7871,393.6046,409.8338,357.6725,375.7879,357.6810,389.3920
348.3746,430.0121,348.3345,429.9493,351.9607,449.1868,351.8939,434.9986,178.2266,399.8452,178.2770,399.9763,78.3926,399.7970,78.3583,399.7523,393.5188,389.8394,393.5832,389.9717,248.4880,415.0801,248.7404,414.7596,243.5386,439.9198,243.5502,439.8271,208.5677,407.9812,208.4336,408.1182,203.6449,434.9569,203.3678,434.7197,228.6377,360.0197,228.5609,359.9165,393.4816,410.1355,393.7060,409.8236,358.0632,376.0580,357.8399,389.6398
348.2038,430.1561,348.7856,429.9269,352.0914,449.0926,351.8076,435.2854,178.6691,400.0898,178.6228,400.0603,78.6711,399.9600,78.4744,400.0871,393.5354,390.1874,393.2562,390.1076,248.5855,414.9090,248.5102,415.0488,243.7313,440.0189,243.8168,439.7200,208.5868,408.2887,208.6737,407.9508,203.2521,435.2537,203.6349,435.4116,228.8286,359.9191,228.9176,360.0408,393.3273,409.7917,393.8601,410.2342,357.7524,375.9991,357.9073,390.1198
348.4487,430.1517,348.8120,430.4113,352.3711,449.4839,352.1993,435.9518,178.8064,400.3873,178.5873,400.4651,78.2741,400.2828,78.3996,400.4125,393.7128,390.4241,393.4979,390.0919,248.3475,415.2454,248.4298,415.3383,243.6324,440.3783,243.5535,440.6213,208.5152,408.3265,208.5575,408.1133,203.7553,435.5008,203.5154,435.3910,228.4474,360.4101,228.4726,360.3401,393.6669,410.2151,393.5369,410.4756,357.4221,376.0347,357.5275,389.0127
348.5259,430.7812,348.8085,430.6685,352.6542,449.7752,353.1304,437.3422,178.6200,400.5941,178.4827,400.5759,78.7287,400.4817,78.8617,400.5562,393.5501,390.4420,393.6288,390.6842,248.6451,415.4776,248.5758,415.5995,243.6333,440.5087,243.4189,440.6360,208.6143,408.6412,208.6523,408.5646,203.8345,435.7995,203.8348,435.4750,229.0294,360.2539,228.3050,360.4090,393.6945,410.4059,393.7257,410.4540,357.2409,374.7768,357.0039,387.4784
348.7957,430.6724,348.8870,430.8368,353.9605,450.5089,353.7148,439.3526,178.7210,400.4146,178.8854,400.8207,78.7578,400.6431,78.6677,400.4575,393.9035,390.3797,393.8108,390.7439,248.8307,415.9433,249.0985,415.6967,243.7832,440.6061,243.8561,440.5922,209.1287,408.3996,208.8060,408.5900,204.2176,435.5968,204.0687,435.6038,228.7907,360.5709,228.7912,360.9082,393.8603,410.5832,393.7539,410.6676,356.3698,374.8410,356.4600,385.3240
349.0406,430.9561,349.0816,430.8030,354.9785,451.1760,354.9036,442.0015,179.1054,400.5563,179.0387,400.8134,78.9264,400.7663,79.1403,400.9731,394.1509,390.7339,394.1594,390.7104,249.1768,416.0921,248.9125,415.7598,243.8873,440.4314,243.8816,440.5000,209.1905,408.6548,208.8257,408.8454,203.9041,435.6916,204.1032,435.8628,229.1288,360.6370,228.9827,360.9559,393.7476,410.8534,393.7966,410.5073,355.0870,373.8883,355.2195,382.6391
349.0803,431.1470,349.2762,430.5716,355.9267,451.9551,355.9928,445.4437,179.1772,400.9943,179.5640,400.8028,79.2782,400.7934,79.3697,400.8206,394.1523,391.0867,394.5295,390.9769,249.2060,415.8296,249.1341,415.8903,243.9894,440.9179,244.3491,440.5471,209.0601,408.9190,209.5307,408.9351,204.2513,436.2028,204.2690,436.0180,229.2614,360.9126,229.3822,360.9341,394.0304,410.7911,394.3108,410.9919,353.6607,372.9584,353.8838,379.8179
349.7546,430.9094,349.4226,430.9954,357.5713,453.1724,357.2881,448.9336,179.5848,401.0913,179.6293,400.8233,79.6852,400.9669,79.2485,401.0889,394.5218,390.7864,394.3504,390.7839,249.6636,416.0797,249.5389,415.9996,244.6606,441.1807,244.6244,440.8917,209.3267,408.7527,209.6536,408.9648,204.7924,436.0588,204.4018,435.7647,229.5845,360.9533,229.5889,360.8863,394.6134,410.8663,394.6764,410.7817,352.5724,371.7288,352.6895,376.0853
350.1155,431.0314,349.9648,430.9911,359.1373,454.2886,358.8727,452.6059,179.5754,400.9077,179.7223,401.0377,79.9131,400.9991,80.0452,401.1704,394.8192,390.8488,394.7452,390.8275,249.6679,416.0280,249.6820,416.0432,244.8162,441.0644,244.7133,440.8032,209.9190,409.1290,209.7244,409.0958,204.3914,435.7689,204.6070,435.9595,229.8507,361.1776,229.8778,360.7698,395.1275,410.6668,394.8641,410.9399,351.0423,370.8874,350.9859,372.6288
349.9537,431.2747,350.0235,430.8633,360.5981,455.3725,360.9795,456.0827,180.0815,400.9487,180.2103,400.7228,80.3216,401.1080,80.1928,400.8500,394.9543,390.9000,394.9807,390.7733,249.7395,415.9224,250.1109,415.8394,244.9250,441.1925,245.1945,440.9992,210.2342,408.9824,210.4319,408.8663,204.9376,435.8623,205.2126,436.1296,230.4102,361.1059,230.1982,360.8767,395.1316,411.0203,395.0949,410.8024,349.4724,369.4727,349.5172,368.8011
350.1513,431.1194,350.3119,431.0565,361.7326,456.5710,361.9625,460.0336,180.5189,400.8605,180.4400,400.9733,80.2282,400.8672,80.3312,400.8778,395.4400,391.0354,395.3361,391.0838,250.5712,416.1611,250.2912,415.8939,245.2887,440.9510,245.5400,440.9680,210.0815,409.3779,210.3329,408.8434,205.2622,436.1497,205.6722,435.9245,230.3190,361.2171,230.5794,360.9438,395.3112,410.9930,395.1104,410.7142,347.7040,368.7037,348.0242,364.9912
350.7167,430.9756,350.5052,430.9748,363.5841,457.4380,363.1648,463.2019,180.6020,400.6765,180.6513,401.0325,80.4528,400.7215,80.7450,401.0427,395.6012,390.8299,395.4375,390.5086,250.7265,415.9092,250.9200,415.9347,245.4915,440.9068,245.5800,440.8556,210.6937,408.7915,210.6847,409.0685,205.6862,435.9121,205.5111,435.8231,230.3667,360.6533,230.7309,360.6213,395.6456,410.9508,395.8134,411.0317,346.5365,367.7344,346.6968,361.5199
351.0091,430.9187,350.8021,430.8712,364.8990,458.5898,364.4092,466.9522,181.0671,400.9028,180.9406,400.8044,80.7514,400.7560,81.0221,400.6940,395.4611,391.0447,395.7357,390.8410,251.2053,415.9806,250.7592,415.7463,246.0026,440.9881,245.9314,440.9597,211.0863,408.7935,210.9380,408.9524,205.8088,435.4671,205.8608,435.9865,230.8734,361.1871,230.9555,360.8867,395.7485,410.6383,395.9528,410.9647,345.5412,366.4268,345.4163,358.2358
351.2402,430.6585,351.2729,430.9810,365.8724,459.5123,365.5523,469.2917,181.0369,400.5621,181.2937,400.8854,81.1646,400.5348,80.7994,400.7639,396.2026,390.5507,395.8345,390.8837,251.1027,415.6391,251.3264,415.4795,246.1005,440.2147,246.1936,440.5860,211.0545,408.3499,210.9022,408.5898,206.0104,435.6005,205.8755,435.5715,231.6065,360.9234,230.9899,361.0248,396.0945,410.5733,395.9045,410.7080,343.8254,365.5579,344.2219,355.2738
351.3176,430.5379,351.4485,430.4321,366.9018,459.8231,367.0864,471.7796,181.4975,400.4280,181.2319,400.5117,81.0604,400.4641,81.3294,400.5192,396.2007,390.4783,396.4018,390.5084,251.3437,415.4975,251.3248,415.3638,246.5128,440.6111,246.1844,440.4076,211.2419,408.5570,211.2706,408.4569,206.4501,435.4031,206.3265,435.7067,231.1130,360.5507,231.2447,360.3992,396.2671,410.5168,396.2702,410.6402,342.9946,364.7265,343.4431,353.0030
351.7540,430.5757,351.2162,430.4519,367.1654,460.6312,367.3917,473.7454,181.3662,400.5952,181.3504,400.1988,81.4139,400.4104,81.2187,400.4052,396.4779,390.3191,396.6155,390.2984,251.3799,415.1747,251.6442,415.4421,246.5473,440.2624,246.5693,440.3266,211.2995,408.1956,211.4201,408.5322,206.0796,435.4779,206.3704,435.3442,231.5964,360.2017,231.3638,360.4171,396.3500,410.1877,396.3554,410.1994,342.6868,364.2611,342.6485,351.2714
351.6084,430.2416,351.5438,430.1448,368.0205,460.9716,367.7357,474.4799,181.5214,400.0567,181.6416,400.2060,81.3691,400.1608,81.2222,400.0648,396.3496,390.0050,396.7234,390.1632,251.2001,414.9719,251.5225,415.2238,246.2933,440.0328,246.7359,440.0095,211.5624,408.5746,211.5218,408.1099,206.4837,435.1011,206.3052,435.1555,231.5073,360.1657,231.3845,360.3739,396.5166,410.4309,396.6137,410.1035,341.7790,364.2448,342.2842,350.4720
351.3932,429.9650,351.4054,430.0989,368.0490,460.9513,368.0680,475.0040,181.6896,399.9230,181.4327,400.0558,81.7398,399.8762,81.5263,400.0895,396.4257,389.9851,396.4250,390.0887,251.5770,415.0842,251.5723,415.0962,246.5777,439.9579,246.3667,439.8752,211.5649,407.6011,211.3800,408.0605,206.5130,435.1275,206.2546,435.2962,231.1351,360.1205,231.5238,359.6672,396.5046,409.9288,396.3683,410.0301,341.8246,364.0621,342.1856,349.7278
351.5952,429.7349,351.4814,429.8942,367.8897,460.5734,368.0230,474.7694,181.5223,399.8602,181.4332,399.7007,81.6013,399.4620,81.3149,399.7812,396.3778,389.6683,396.3454,389.7927,251.5598,414.6621,251.4493,415.1010,246.6198,439.8213,246.5781,439.8077,211.5542,407.6903,211.2789,407.6013,206.5071,434.8101,206.5279,434.8908,231.5242,359.7613,231.4928,359.7947,396.7297,409.7933,396.5680,409.7302,342.0340,363.9629,342.0122,350.1850
351.3499,429.7792,351.2243,429.8405,367.6988,460.5277,367.5495,473.4636,181.0454,399.5775,181.3397,399.9013,81.4223,399.3907,81.2296,399.6776,396.2876,389.7917,396.1867,389.6894,251.3321,414.7661,251.4117,414.4846,246.4846,439.3639,246.3001,439.9035,211.2017,407.6324,211.3000,407.6645,206.4021,434.5700,206.2663,434.6826,231.1037,359.7293,231.3964,359.9952,396.3301,409.3568,396.4818,409.9008,342.6235,364.3194,342.7464,351.1795
