Rpectbase_X,Rpectbase_Y,Rpectbase_Z,Rpecttip_X,Rpecttip_Y,Rpecttip_Z,Lpectbase_X,Lpectbase_Y,Lpectbase_Z,Lpecttip_X,Lpecttip_Y,Lpecttip_Z,Rpelvicbase_X,Rpelvicbase_Y,Rpelvicbase_Z,Rpelvictip_X,Rpelvictip_Y,Rpelvictip_Z,Lpelvicbase_X,Lpelvicbase_Y,Lpelvicbase_Z,Lpelvictip_X,Lpelvictip_Y,Lpelvictip_Z,snout_X,snout_Y,snout_Z,mid1_X,mid1_Y,mid1_Z,mid2_X,mid2_Y,mid2_Z,mid3_X,mid3_Y,mid3_Z,peduncle_X,peduncle_Y,peduncle_Z,caudaltip_X,caudaltip_Y,caudaltip_Z
307.5849,467.0740,2.1704,320.8796,486.3786,16.3141,304.3646,453.0410,2.1754,289.8515,429.1609,-12.0807,264.1175,476.7003,-2.2983,273.4152,486.9884,-9.1271,261.6163,464.9777,-2.3162,252.2942,454.7639,-9.2917,327.5047,457.6292,3.2640,303.3258,460.1317,-0.8574,280.0549,464.2244,-3.6294,257.1329,473.3804,-1.3047,234.4201,481.6384,2.9523,210.5649,483.7424,3.2698
309.3266,467.2549,2.9630,322.8692,486.2607,16.8860,306.3868,453.1094,3.1003,291.8975,429.1367,-10.8432,265.8238,475.4322,-2.8823,275.0069,485.5119,-9.5754,263.3093,463.6549,-3.1163,253.5077,453.2941,-9.7180,329.4223,457.8749,3.4412,305.2730,460.2429,0.1323,281.7657,463.6665,-3.1003,258.6521,471.7001,-2.2442,236.1766,481.1910,1.9138,212.3686,484.8868,3.4322
311.4275,467.5240,4.2355,324.5741,487.1134,17.4972,308.1154,453.4673,4.3379,293.9999,429.8893,-8.9784,267.0618,473.6359,-3.6668,276.5094,483.9929,-9.3575,264.4554,462.2240,-3.7808,255.0691,451.8098,-9.4937,331.2667,457.3411,3.4281,307.6495,460.5872,1.4002,283.2063,463.1219,-2.8697,260.2158,469.9848,-3.2355,237.5902,479.7584,0.9044,214.5418,485.7103,3.7703
313.1527,467.7989,4.8420,325.4626,487.6245,16.8576,310.0976,453.8073,5.0502,296.9813,429.9781,-7.0041,268.5029,472.4935,-3.8209,278.1332,483.1483,-9.2278,266.0298,460.6891,-3.5049,256.9883,450.4670,-8.8571,332.9927,457.7243,3.1133,309.2111,461.2328,2.4391,285.3073,462.8392,-1.8512,261.6396,468.8080,-3.7655,239.4726,478.6247,-0.3022,216.6016,485.8495,3.3436
315.0344,468.2263,5.6197,325.9759,488.9561,14.8271,311.9378,454.0952,5.7296,300.7573,430.4828,-3.8461,270.3132,472.0699,-3.4431,279.5314,482.0294,-8.2985,267.6467,460.1314,-3.3164,258.7037,449.4196,-8.4050,334.9500,457.3664,2.6789,311.1073,461.4173,2.8909,287.0407,462.8367,-1.0657,263.3546,467.5707,-3.8599,240.5423,476.9244,-1.2101,218.0248,485.7613,2.8894
317.0255,468.5548,5.8522,324.4900,490.7065,10.4536,314.0876,454.2471,5.8405,306.0315,430.9231,1.6931,272.1280,471.2182,-2.7345,280.9477,481.6551,-6.8826,269.6643,459.3255,-2.7021,260.8973,449.2064,-6.9130,336.1445,456.7678,2.0699,312.8183,461.8727,3.6593,288.8562,463.4547,0.1188,264.9355,466.7321,-3.1672,242.3567,475.2157,-2.4187,219.9085,485.1712,1.6642
318.6397,468.4516,5.8757,322.5664,492.7823,3.8651,315.6523,454.3723,5.9118,312.6250,430.7874,8.0526,273.9361,471.1421,-1.9664,282.2605,481.3767,-5.5961,271.3146,459.2056,-2.0206,262.8369,448.4314,-5.4583,338.4213,456.2869,0.7863,314.8742,462.0509,3.5185,290.8453,463.7544,1.5196,266.6106,466.0016,-2.8877,243.8230,473.2759,-3.0579,221.3549,483.9421,0.6627
320.7732,468.3908,5.3998,320.9842,494.6231,-2.5893,317.6491,454.4350,5.6215,318.2627,431.0790,13.3771,275.7466,470.8467,-0.7527,283.9142,481.7091,-3.7054,273.4437,459.2524,-0.6885,265.1586,448.7632,-3.5062,339.9844,455.8760,-0.1473,316.6975,461.9885,3.3507,292.9207,464.4986,2.2793,268.4475,465.7105,-1.7936,245.3549,471.7618,-3.2765,223.0497,482.7257,-0.2741
322.2942,468.3365,5.1223,320.5799,494.8510,-6.3851,319.3170,453.8904,5.1029,322.0977,430.7995,16.0202,277.8340,471.5320,0.2167,285.0755,482.2052,-1.5864,275.2862,459.8941,0.2749,267.9045,449.3433,-1.3231,341.7637,454.8968,-1.2651,318.6796,461.4991,2.5706,294.6687,465.2561,3.1497,270.0581,466.3736,-0.9161,246.4720,470.5564,-3.7414,224.5380,480.7444,-1.2539
323.9066,467.4063,3.9825,321.0448,495.1741,-9.1279,321.0281,453.2384,3.6000,324.9734,430.3026,16.8170,279.7510,472.4769,1.4063,286.5731,483.3163,-0.0067,276.9642,460.5791,1.4631,270.6840,449.8558,0.3867,343.2710,453.6075,-1.9873,320.4513,461.1543,1.9179,296.5651,465.7653,3.4970,272.2799,466.5691,0.4557,248.4146,469.9156,-3.7073,225.8173,478.5132,-2.4304
325.8411,466.6048,2.9741,322.4006,494.3705,-10.8115,322.7753,452.5185,2.9305,327.1823,429.3372,16.3750,282.0341,472.9584,2.1501,287.8394,484.3309,2.4347,279.1299,461.2929,2.4128,273.3299,450.0871,2.2290,345.0427,452.9507,-2.7881,322.0074,460.4617,0.8608,298.3947,465.7720,3.3048,274.3862,467.2600,1.3149,250.2487,468.9352,-2.6257,227.6224,476.9764,-3.1455
327.5634,465.7154,1.9896,323.8126,493.4064,-12.2550,324.3125,451.8159,1.8105,329.0704,428.4631,15.4852,283.6519,473.7830,3.1443,288.7762,484.8932,3.7322,281.4104,462.0475,3.1675,275.9146,450.7112,3.9153,346.5472,452.0164,-3.4147,323.6313,459.7090,-0.2202,300.1567,466.0911,3.4069,276.3149,467.8080,2.1925,251.9231,468.7534,-2.0792,228.6079,474.8305,-3.3559
328.9741,464.5690,0.6088,325.4925,492.5526,-13.1583,325.8752,450.3824,0.6810,330.3846,427.4179,14.6788,285.7869,474.4705,3.6137,289.9876,485.6208,5.0873,283.0145,462.5386,3.5646,278.9143,451.1717,5.4700,348.3150,451.2728,-3.2404,325.2453,458.3814,-1.3631,302.2405,465.8341,2.4732,278.1390,468.8245,3.0616,254.0736,468.8680,-0.7879,230.3160,473.5172,-3.5663
330.3029,463.4217,-0.3440,326.9586,491.3991,-14.4019,327.4304,449.4742,-0.3170,332.2967,426.2830,13.9970,287.5037,474.7770,3.4842,290.8465,486.4647,6.0932,285.0640,463.0264,3.7901,281.7308,451.5402,6.1927,349.8691,450.7399,-3.2588,326.6721,457.4176,-2.4060,303.8164,465.1435,1.9672,280.4142,469.4293,3.5534,255.7402,469.5556,0.2665,231.7637,472.0910,-2.9686
332.2845,462.4546,-0.8453,328.4925,490.1967,-15.1630,329.3453,448.5541,-0.8862,334.1236,425.2403,13.4271,289.5158,475.2277,3.3482,291.8499,487.1345,6.8934,286.9833,463.4533,3.5766,284.6869,451.5572,6.8853,351.5895,450.4616,-2.5490,328.1599,456.3660,-2.8934,305.8531,464.3630,0.9884,282.1823,470.1941,3.5591,257.9985,470.3585,1.4668,233.4403,471.3157,-2.7726
333.7948,461.4115,-1.4602,330.0469,489.3249,-15.3379,330.5706,447.5303,-1.0283,335.5607,424.3210,13.0259,291.5814,474.7206,2.9283,292.8379,486.5744,7.0389,288.8527,463.0917,2.5368,287.3465,450.9850,7.0531,353.5776,449.8664,-1.7649,330.1161,455.1159,-3.2981,306.9475,463.3253,-0.2225,284.3330,470.2908,3.3743,259.6338,471.3773,2.5095,235.5216,471.3452,-1.7267
335.1381,460.4467,-1.3055,331.8864,488.0793,-14.8489,332.4438,446.6459,-1.1471,337.2083,423.3037,12.9008,292.9245,474.2795,2.2365,293.4886,486.5616,6.8032,290.6744,462.5680,1.8563,289.9360,450.3170,6.7377,355.4312,449.8334,-1.0063,331.7209,453.7957,-3.8012,309.0903,461.9521,-1.3240,286.0050,470.2822,2.7059,262.1856,472.5020,3.1402,237.2572,472.2294,-0.9773
337.3546,460.2398,-0.8257,333.6131,487.8251,-14.5918,334.0647,445.7730,-0.9957,338.8369,422.7004,12.8531,294.6698,473.3174,0.6567,294.7978,486.1300,6.3722,292.2268,461.7474,1.1219,292.3040,449.1930,6.4465,356.8775,449.6528,0.3400,333.4306,453.4287,-3.4266,310.4043,460.6440,-2.1325,287.6964,469.4617,1.8959,264.2342,473.2189,3.5336,239.1981,472.6276,0.2200
338.7226,459.8006,0.3275,335.5397,487.1715,-13.7308,335.9913,445.4128,0.1585,339.9986,422.4443,13.5213,296.2802,472.1885,-0.1610,295.2778,484.8349,5.4426,293.8160,460.3238,-0.3017,294.5833,447.8434,5.7954,359.0858,449.8448,1.5117,334.9633,453.1502,-2.9861,312.0231,459.1742,-2.8830,289.3625,468.5816,0.8765,265.6232,474.1008,3.6890,241.4387,473.7720,1.6583
340.8384,459.5158,0.9651,337.8849,486.7900,-12.1359,337.6578,445.5014,0.8438,341.6069,422.1606,13.7318,297.8334,470.8038,-1.3897,296.3388,483.3838,4.9331,295.6068,459.0403,-1.3860,297.0807,446.2352,5.2359,360.6635,449.8401,2.1885,336.9997,452.6591,-2.0556,313.7371,457.9467,-3.3115,290.7629,467.3947,-0.5275,267.8686,474.2591,3.2104,243.6010,474.8453,2.3979
342.5534,459.2874,1.8699,340.7289,486.4263,-9.5630,339.6650,445.4171,1.7796,342.0177,422.3516,13.2805,299.2567,469.4583,-2.3751,296.9777,482.1255,4.6788,296.9646,457.3977,-2.3202,299.3761,444.6371,4.4147,362.7770,450.3211,3.0464,338.9096,452.7595,-0.8205,315.1473,457.2035,-3.3966,292.2337,465.5688,-1.3983,269.7516,474.1860,2.7231,245.5704,475.9976,3.1241
344.7301,459.6837,2.9616,344.8534,485.4673,-5.1008,341.5407,445.7870,3.1896,342.0895,422.4870,11.0156,300.9162,468.1462,-3.0657,297.8751,480.5799,3.6547,298.3125,456.2838,-3.3546,301.4221,442.9900,4.0275,364.6498,450.2429,3.4779,340.4242,452.8033,0.1171,316.7377,456.4272,-3.4274,293.8903,464.3409,-2.2845,271.3011,473.3996,1.7520,247.8153,477.1029,3.5087
346.4190,459.8953,4.5225,349.8873,484.0713,2.0337,343.3513,445.9669,4.0360,340.1083,422.5058,6.3162,302.2816,466.2133,-3.3573,298.5919,479.4544,3.4712,299.6446,454.8154,-3.6437,303.3377,441.5444,3.6603,366.1927,450.3622,3.4735,342.6776,453.0552,1.2882,318.7611,455.5146,-2.6246,295.5154,462.6617,-2.8528,272.8375,472.5786,0.7170,249.5680,478.3291,3.5866
348.3583,460.2243,5.1857,356.0618,482.7720,9.2647,345.4046,446.5705,4.9091,337.3059,422.7667,0.6657,303.9132,465.2784,-3.5110,300.2103,478.1822,3.4204,301.3999,453.2807,-3.7483,305.2064,440.0778,3.5370,368.2723,450.4204,3.3617,344.3028,453.8029,2.4210,320.4034,455.6489,-1.8043,296.9603,461.3434,-3.4739,274.6431,471.1281,-0.1970,251.6081,478.3301,2.7467
350.1597,460.8400,5.7688,360.9583,481.3751,15.0562,347.4685,446.5823,5.5910,335.8037,422.9501,-3.4526,305.6466,464.1640,-3.1978,301.1072,477.4824,3.7868,303.1835,452.4404,-3.1965,307.3258,439.2323,3.7392,369.9005,449.9312,2.8364,346.4352,454.0265,3.1796,322.0936,455.7057,-1.0056,298.6509,460.0224,-3.4256,276.1541,469.5340,-1.2070,253.4744,478.2513,2.6711
352.0183,461.0961,5.7982,364.4922,480.8986,17.8735,349.2484,447.0317,6.2536,335.8249,423.1680,-5.9844,307.2239,463.5749,-2.5577,302.7990,476.7308,4.4485,305.1452,451.8790,-3.0328,309.3763,438.7072,4.0157,371.9012,449.2907,1.6916,348.1422,454.2485,3.3339,324.0699,456.0997,0.1770,300.1901,459.2405,-3.3860,277.5886,467.7966,-2.4683,254.9763,478.0020,2.0808
354.0630,461.0019,5.9283,367.0505,480.5896,19.3074,351.1723,446.8404,5.8301,336.8904,423.2647,-7.1852,309.1128,463.4372,-1.6777,304.3177,476.6886,4.7795,306.5991,451.6907,-1.8121,311.4135,438.4711,4.4506,373.5997,449.0046,0.8160,350.1833,454.5872,3.5557,325.8416,456.5193,1.5199,301.6622,458.7990,-2.6709,279.1938,465.9914,-2.7921,256.5852,476.7429,0.6754
355.8017,460.8445,5.6693,369.2673,480.1131,19.2944,352.7244,446.4526,5.5490,338.2217,422.9989,-8.1844,311.2388,463.7608,-1.0795,306.2563,476.8818,4.9259,308.5477,451.8460,-0.7058,312.9854,438.7605,5.2716,375.2022,447.8354,-0.3853,351.8132,454.1869,3.0958,327.9700,456.9003,2.4463,303.4842,458.3264,-2.0556,280.4810,464.3725,-3.6167,258.3209,475.1755,0.0023
357.6566,460.7332,4.6811,371.2401,479.7427,18.9650,354.5623,446.5194,4.6264,339.7500,422.6203,-9.2287,312.5768,463.8504,0.1481,308.6496,477.2611,6.0542,310.3337,452.4613,0.2275,314.7968,439.1461,5.9260,376.7339,447.1347,-1.1652,353.6786,454.0266,2.7327,329.8077,457.3707,3.3452,305.7235,458.4329,-0.8821,282.0550,462.9333,-3.5956,259.6936,473.4692,-1.4118
359.2558,460.0985,4.0795,372.8084,479.0444,18.0893,356.0183,445.9861,4.1097,341.6810,422.2226,-10.0757,314.8979,464.6542,1.3749,310.7496,477.6209,6.1176,312.1682,452.9236,1.4711,316.6329,440.2114,6.3059,378.4697,446.3499,-2.4422,355.3675,453.8100,2.0108,331.9169,458.2942,3.3631,307.2202,459.2196,0.4776,283.4197,461.9582,-3.4754,261.0914,471.2608,-2.1683
361.1391,459.2283,2.7327,374.6470,478.4471,16.8039,357.6827,445.2717,2.7279,343.1285,421.4497,-11.1771,316.7602,465.5972,2.2133,313.0491,478.5453,6.7397,314.5474,453.9021,2.5882,318.4814,440.6461,6.6061,380.1926,445.3287,-3.0037,357.4213,452.9256,0.7861,333.7974,458.6541,3.6686,309.5654,459.7642,1.3768,285.2810,461.2463,-2.7621,262.7901,469.1339,-3.2039
362.6231,458.0529,1.7497,376.6328,477.4464,16.0117,359.5386,444.2908,1.6822,344.8288,420.6499,-12.5945,318.7574,466.3692,3.1707,315.3146,479.0684,6.3384,316.1028,454.5572,3.1214,319.7133,441.6315,6.8462,381.5015,444.4226,-3.6575,358.6906,452.1665,-0.2137,335.8258,458.6951,3.4321,311.6844,460.3820,2.2056,287.1841,461.0488,-1.9337,263.8877,467.3922,-3.4026
364.3636,457.1533,0.5263,377.8703,476.2406,14.7814,361.2849,443.1075,0.5763,346.6638,419.2679,-13.4581,320.9097,466.8970,3.5845,317.9268,479.9764,6.4177,318.3183,454.9378,3.4711,321.1992,442.3421,6.1699,383.4205,443.8838,-3.8319,360.6180,450.8504,-1.2771,337.4864,458.4305,2.8014,313.3013,461.3045,3.0890,289.1906,461.6351,-0.6309,265.4273,465.7584,-3.7139
365.8297,455.7905,-0.2681,379.5458,475.3182,13.8437,362.7304,442.0092,-0.2549,348.1245,417.7153,-14.0922,323.0258,467.6766,3.7365,320.4623,480.0346,5.3996,320.2880,455.6769,3.3651,322.4273,443.2002,5.2369,385.0737,443.3028,-3.0222,362.1428,449.9056,-2.0877,339.1972,457.8401,1.6284,315.3910,462.0154,3.4054,291.1641,462.0691,0.2390,266.9006,465.0825,-3.4274
367.4695,455.0669,-1.1081,381.0461,474.4084,13.0422,364.4954,440.9591,-0.6297,349.9420,417.0497,-14.7773,324.7922,467.4734,3.2295,323.1689,479.9836,4.2812,322.1449,455.9726,3.4574,323.8717,443.2696,4.0549,386.9330,442.9189,-2.6937,363.4990,448.7367,-3.3027,340.6011,457.1463,0.8035,317.7748,462.6659,3.6408,292.9753,463.0454,1.4489,268.8524,464.2293,-2.3672
368.9809,454.2965,-1.1625,382.1113,473.1623,12.2198,366.2347,439.7558,-1.3013,351.5161,416.0135,-14.7422,326.5105,467.0848,2.6819,325.5950,479.7589,2.3080,323.8262,455.7603,2.5786,325.1166,443.0378,2.9240,388.5959,442.5351,-1.5692,365.3298,447.9097,-3.6536,342.4829,456.0199,-0.2611,319.2938,462.5900,3.2718,295.1058,464.1467,2.3319,270.5937,464.2129,-1.5657
370.3931,453.2430,-1.2129,383.4519,472.9521,11.3977,367.4515,439.1213,-1.5063,353.9150,415.2756,-13.7631,328.2676,466.8537,1.8883,328.2634,479.2799,0.9136,325.7798,454.9839,1.8335,325.7404,442.7432,1.0462,390.5574,442.3099,-0.9585,366.9297,446.8098,-3.3244,344.0994,454.6750,-1.3331,321.0969,462.4715,2.7087,297.4424,465.0991,2.8936,272.6913,464.2180,-0.4782
372.1900,452.2517,-0.9368,383.5160,473.0205,9.7216,369.4561,438.4105,-0.9778,357.0626,414.6630,-11.2969,329.9025,465.9871,0.7519,330.5243,478.4026,-0.6730,327.2011,453.8645,0.5726,326.5000,442.0269,-0.9196,392.4020,442.0775,0.1226,368.3338,445.9860,-3.2878,345.4153,453.2512,-2.1911,323.4340,461.9297,2.0716,299.0126,466.0294,3.8863,274.6356,465.0398,0.2531
374.3244,452.1361,-0.2811,383.4503,473.7181,6.2778,370.8921,438.1742,-0.1735,361.9312,414.1679,-6.4195,331.1181,464.9636,-0.3503,333.1596,476.4924,-2.9511,328.9567,452.9631,-0.0496,327.3076,441.0892,-2.7416,394.3134,442.5969,1.2051,370.4970,445.3418,-2.7783,347.2578,452.1898,-3.2316,324.6316,461.0922,0.7237,300.9231,466.4961,3.6718,276.9028,466.3693,1.4826
376.1309,452.1145,1.3648,380.9792,475.5133,0.9100,372.9423,437.9641,0.9683,367.9018,414.3616,1.0088,333.0677,463.1501,-1.4411,335.3999,475.1201,-4.9433,330.2733,451.5120,-1.3954,327.8443,440.0477,-4.7300,395.9705,442.5958,2.2667,371.9945,445.0235,-2.1354,348.8737,450.6715,-3.3842,326.2100,459.9389,-0.3063,303.0702,466.7422,2.9330,278.5669,467.6284,2.2095
377.7054,451.9402,1.8077,379.1897,477.4705,-4.1831,374.9708,437.8520,1.8724,374.2085,414.5460,8.2808,334.3277,461.7902,-2.3071,337.6465,473.2169,-6.8885,332.2162,449.9818,-2.1248,328.9950,438.1598,-6.8002,398.1359,442.5850,2.9429,373.6856,445.0043,-1.1301,350.2151,449.7574,-3.8017,327.7588,458.3129,-1.3230,304.8386,466.6350,2.9931,280.4670,468.8137,3.2735
379.6905,452.4340,3.0547,378.1497,478.8651,-7.1771,376.5989,438.0862,3.0872,378.7186,415.0980,13.7031,336.1625,460.1378,-3.1299,340.2601,471.5557,-8.0179,333.3445,448.5768,-2.9840,329.0900,437.1978,-8.0693,400.0069,442.8186,3.5410,375.5975,445.1587,0.0845,352.1848,448.9146,-3.1457,329.4510,456.9428,-2.2935,306.8214,466.2850,1.9089,282.8849,469.9943,3.6569
381.7815,452.3417,4.2638,379.1108,479.7884,-8.4566,378.7551,438.5389,4.3880,382.5400,415.3278,16.6326,337.5077,458.9500,-3.3941,342.6151,470.1558,-9.2199,334.9926,446.9253,-3.4985,330.0082,435.8888,-9.0503,401.5562,442.8866,3.7358,377.8512,445.5949,1.3979,353.7717,448.1813,-2.7700,330.6910,455.2909,-3.1482,308.1476,464.9746,0.7647,284.7653,470.4717,3.4863
383.6794,453.0836,4.9392,380.1471,480.5604,-8.5556,380.6271,438.8291,5.1625,384.9027,415.6692,18.5623,339.1792,457.6795,-3.4344,345.1725,468.9446,-9.6633,336.8071,445.8970,-3.7998,331.0976,434.9832,-9.4140,403.7361,442.6442,3.2217,379.6123,446.1273,2.6130,355.6623,447.9523,-1.9426,332.2405,453.7340,-3.3240,309.7108,463.7585,-0.4633,286.8450,471.2357,3.1980
385.5221,453.4106,5.6539,382.0494,481.0064,-8.3573,382.2521,438.9995,5.3600,386.7457,415.8267,19.6980,340.7355,456.8031,-3.0864,347.7501,467.8774,-10.0027,338.5152,445.1103,-3.4700,331.4797,433.8879,-9.8787,405.0121,442.3975,2.7046,381.7883,446.3970,2.9834,357.3944,448.1911,-0.8764,333.7565,452.3973,-3.4468,311.2452,461.9878,-1.4155,288.4363,471.0935,2.9409
387.4387,453.7065,6.0127,383.6686,481.1592,-8.0349,384.3650,439.3420,6.0972,388.8396,416.1248,20.2333,342.3950,456.4152,-2.8595,349.9446,466.9123,-9.6319,340.0939,444.5771,-2.6164,332.8213,433.7027,-9.4930,406.6662,441.9457,1.9706,383.7709,446.7344,3.4960,359.2832,448.3848,0.1893,335.4451,451.7615,-3.7537,312.4519,460.3458,-2.5577,290.2641,470.3204,1.8968
389.2903,453.8104,5.8567,385.5449,481.4508,-8.2773,386.1857,439.4271,5.9811,390.7736,416.5427,20.1575,344.2761,456.1530,-2.2074,352.2411,466.6192,-9.1304,341.8413,444.3196,-1.8035,334.0994,433.6566,-8.8065,408.8196,441.0445,0.9403,385.6256,446.8942,3.8105,361.1681,449.0329,1.2601,337.0646,451.2504,-2.6537,314.3187,458.5239,-3.1345,292.0882,469.0891,0.8634
391.0379,453.0564,5.6226,386.9729,481.0881,-8.8074,387.6149,439.2534,5.4116,392.6217,416.2854,20.0812,346.1174,456.5153,-0.9675,354.6830,466.5417,-8.0465,343.5441,444.4958,-0.8839,335.0786,433.8952,-8.5440,410.2841,440.4954,-0.4095,386.9360,446.8204,3.4868,363.0966,449.7764,2.4950,338.9508,450.9147,-1.8244,315.4095,456.5213,-3.4831,293.6749,467.4515,-0.3159
392.7593,453.1711,4.6691,388.7158,480.7969,-9.2413,389.7695,438.6592,4.9170,394.4509,415.9956,19.0377,348.3098,456.7803,0.3242,356.9642,466.9669,-6.8792,345.7993,445.1225,0.2522,336.9363,434.5540,-6.7902,412.3348,439.8123,-1.4720,388.8796,446.6814,2.7928,365.1477,450.2178,2.8239,340.8656,450.9902,-0.4999,317.2999,455.2374,-3.8069,294.9360,465.7705,-1.2165
394.5066,452.4280,3.8677,390.7639,480.2861,-10.3310,391.3466,438.7045,3.9493,396.3747,415.3270,17.9948,350.1814,457.1326,1.1901,359.3835,467.5141,-5.6659,347.5759,445.4693,1.6107,338.3585,435.3084,-5.8647,413.6551,438.8048,-2.4436,390.5554,446.2665,1.9565,367.2991,450.6563,3.2011,342.6071,451.7295,0.4050,319.0013,454.2087,-3.4136,296.4273,463.8260,-2.4651
396.2865,452.0053,2.7331,392.5428,479.3117,-11.1722,393.4031,437.5203,2.8734,397.7149,414.4087,16.6020,351.8237,458.1713,2.2016,361.4675,468.3006,-4.3839,349.7984,446.3438,2.0781,340.1056,435.9232,-4.4945,415.6046,438.0613,-2.9414,392.2596,445.4670,0.7892,369.0863,451.0862,3.8247,344.7590,452.1682,1.4426,320.2671,453.9315,-2.9577,297.7895,461.7336,-2.9692
397.8912,450.7709,1.8062,394.3450,478.0294,-12.0484,394.5870,436.7407,1.6055,399.2729,413.6085,15.5112,354.2506,458.9859,2.9358,363.8100,468.9940,-3.6381,351.4433,447.0520,3.0865,341.9698,436.7442,-3.4675,416.8857,437.0738,-3.7806,393.7974,444.5764,-0.0227,370.7875,450.7777,3.2728,346.7038,453.0848,2.2976,322.4118,453.5884,-2.1241,299.1527,459.9986,-3.3018
399.3706,449.4434,0.6333,395.9696,477.1644,-12.5508,396.2518,435.6701,0.7477,400.5536,412.4444,14.2822,355.8554,459.4296,3.4669,365.7506,469.8279,-2.4705,353.5182,447.6815,3.4692,343.9406,437.4584,-2.6659,418.6563,436.3465,-3.6073,395.4868,443.3757,-1.3290,372.8449,450.8292,2.5424,349.1476,453.8940,3.1650,324.2615,453.9775,-0.9323,300.7251,458.4793,-3.7144
401.0218,448.5337,-0.2496,398.6622,475.8886,-12.3031,398.0870,434.3093,-0.2408,401.2776,411.3125,11.6089,358.0822,460.0307,3.6997,367.4967,470.2335,-2.0149,355.4669,448.2402,3.9117,345.8406,438.0487,-1.6955,420.3818,435.7514,-3.2055,397.0999,442.3699,-2.2237,374.3802,450.3592,1.8789,350.9140,454.6057,3.4233,326.4242,454.4859,0.2164,302.3822,457.2411,-3.2534
402.6091,447.4921,-0.9087,401.8174,473.7116,-10.2349,399.7176,433.2546,-0.7819,400.7792,410.0256,8.7666,360.0625,460.1485,3.3167,369.3022,470.3320,-1.4201,357.2961,448.3490,3.3413,348.1645,437.7928,-1.6871,422.1923,435.3916,-2.7877,398.9441,441.3012,-2.9653,376.1089,449.5678,1.0166,352.6955,455.0689,3.3759,328.3264,455.6085,1.2834,304.0372,456.4842,-2.8540
404.3128,446.3857,-1.1481,406.4432,471.1762,-5.6374,401.4665,432.8146,-1.1053,399.6451,408.9193,3.3973,361.6057,459.9172,2.7355,370.4489,470.1388,-1.6647,359.0451,448.1077,2.7714,350.1565,437.8373,-1.4189,424.0490,434.9158,-1.8594,400.3451,440.3452,-3.5198,377.7128,448.3294,-0.3122,354.8998,455.3423,3.5407,330.3482,456.6836,2.0122,305.8593,456.5768,-1.7850
406.1426,445.7598,-1.0095,412.2482,468.5797,1.1392,402.8591,431.7971,-1.2081,396.3434,407.9110,-3.1356,363.4547,459.3777,1.8914,371.8114,469.7925,-1.1646,361.0314,447.5207,1.6896,352.5279,437.1774,-1.7145,425.7453,434.8779,-0.5997,402.1798,439.3165,-3.5396,379.1186,447.2527,-1.3719,356.1949,455.0831,2.7763,332.4695,457.4000,2.8430,307.8414,457.0652,-0.9708
407.4777,444.8880,-0.5658,417.7458,466.2985,7.0944,404.4841,430.8726,-0.9301,394.2505,407.3300,-8.6998,365.1461,458.3643,0.8987,372.9631,469.1791,-1.9092,362.5764,446.6449,0.7814,354.8019,436.1688,-1.8996,427.7099,434.9038,0.5156,403.9779,438.4510,-3.2608,380.8692,445.8158,-2.0027,358.2050,454.5001,1.8057,334.5179,458.4801,3.6828,309.6300,457.2628,0.5049
409.2892,444.6759,0.0798,421.0300,464.7787,11.2661,406.2782,430.2994,0.2264,393.5953,406.8246,-11.1467,366.9154,456.9342,-0.3050,373.9306,468.0317,-1.8983,364.2658,445.4162,-0.3140,356.6795,434.8048,-2.0351,429.2574,434.9567,1.2052,405.6589,437.7366,-3.0473,382.2433,444.4619,-3.0041,359.7695,453.6262,0.8904,336.4470,459.0592,3.4233,311.9292,458.8120,1.5259
411.2439,444.1822,0.7085,424.1386,464.1509,13.8143,408.2035,430.2045,1.0556,394.2806,406.5807,-11.8003,368.2185,456.1137,-1.3060,374.8191,466.8782,-2.3012,365.8308,444.2920,-1.2190,358.8777,433.1769,-2.4723,431.1520,435.1265,2.1612,407.3356,437.9902,-2.0977,383.8722,443.0117,-3.4427,361.4323,452.2430,-0.1090,338.1066,459.3045,3.1858,313.7923,460.1138,2.1893
412.8425,444.7966,1.8611,426.2851,463.9929,15.6978,410.0182,430.3609,1.8352,395.7907,406.8993,-11.7249,369.5756,454.3754,-2.3321,375.5505,465.2529,-2.2611,367.2036,442.7920,-2.3079,361.3561,431.4977,-2.0531,432.7868,435.0877,2.9090,409.3705,437.6973,-1.1697,385.2930,442.0835,-3.7308,362.7141,451.0373,-1.3904,340.3184,459.2738,2.7842,316.1346,460.9703,3.1234
414.9861,444.5836,2.9077,428.7701,464.0375,17.1629,412.1221,430.5983,3.1418,397.3157,406.8329,-11.1852,371.4202,452.8096,-2.9056,376.1142,464.0330,-2.1395,368.7152,441.1974,-3.1325,363.5403,429.9315,-2.2776,435.0471,435.3973,3.5590,410.7303,437.8132,0.3611,386.7823,441.3037,-3.4213,364.3066,449.2201,-2.2568,341.8907,458.7566,1.9115,318.3415,462.4279,3.1345
